artist_credit,position,artist,name
ac2194,0,a2323,Sarah Blacker
ac3398,0,a3549,Barry Biggs
ac670,0,a719,Tsurubami
ac3754,0,a3992,RIP SLYME
ac3754,1,a2801,MONGOL800
ac455,0,a491,Al Hirt
ac2105,0,a2227,Prti BeeGee
ac2486,0,a2655,Drew Tretick
ac3035,0,a3183,Harlej
ac4324,0,a4528,Johann Sebastian Bach
ac885,0,a955,Erlend Krauser
ac50,0,a51,Kelly Sweet
ac4097,0,a4283,POD
ac963,0,a4384,Peace
ac576,1,a4139,MC Bogy
ac576,0,a3122,BTight
ac55,0,a56,Hot Chip
ac1411,0,a2761,Ars Macabra
ac3839,0,a4011,Origin
ac3678,0,a3978,Simon Wadmore
ac3678,1,a2854,Stephen King
ac4461,0,a4693,Los Incas
ac253,0,a2992,Twilight Creeps
ac454,0,a758,Cameron Devlin
ac2158,0,a2288,Jack DeJohnettes Special Edition
ac956,0,a1037,Dom dummaste
ac4138,0,a4334,Peter J Jordan
ac3111,0,a3261,Elton John
ac3062,0,a565,Gaston Mandeville
ac3124,0,a3276,The White Stripes
ac3213,0,a3364,The Woo Woos
ac2218,0,a2355,Trip Shakespeare
ac3075,0,a4663,ifls
ac3256,0,a1126,Immortal Ayatollah
ac131,0,a130,Aphrodesia
ac847,0,a1298,Mathias Stubø
ac1352,0,a1476,Hey Negrita
ac2057,0,a2602,Garrett Morris
ac2196,0,a2328,Carol Grimes Band
ac695,0,a748,Fredrik Vahle
ac4196,0,a4399,研ナオコ
ac3293,0,a4057,Good Morning Reality
ac2711,0,a4266,Tilman Sillescu
ac2711,2,a3673,Scott P Schreer
ac2711,1,a3674,Chris William Woods
ac2761,0,a2898,Guus Meeuwis  Vagant
ac2499,0,a1306,中野腐女子シスターズ
ac4113,0,a4301,Monty Python
ac1732,0,a1866,Gamat 3000
ac1556,0,a1687,Die Krupps
ac2217,0,a2354,Pete Rock
ac1690,0,a1612,黒田洋介
ac4319,0,a4522,language instruction
ac3654,0,a3811,Tool Tribute Band
ac3505,0,a3671,Sue Henry
ac3214,0,a887,Bamse
ac26,0,a24,Ars Nova
ac281,0,a290,Jan Eggum
ac731,2,a764,Chía
ac731,0,a1109,H Kanino
ac731,1,a4532,Dahani
ac1066,0,a1145,Comets on Fire
ac404,0,a429,Pigor  Eichhorn
ac3651,0,a3805,Mayhem
ac1208,0,a2164,Faudel
ac1208,1,a2118,Khaled
ac3610,0,a3670,Jac The Disco
ac2671,0,a2821,The Creams
ac824,0,a879,Phillip Boa
ac159,0,a165,Sergej Auto
ac3909,0,a4085,Stonewall Jackson
ac590,0,a631,Archers of Loaf
ac144,0,a147,Klaus Harmony
ac2363,0,a435,Weltempfänger
ac2390,0,a2558,Bloodstone
ac2219,0,a2356,Double Oats
ac1239,0,a1346,Andrew Mauray
ac3448,0,a4007,The Gnomes of Zurich
ac1846,0,a1981,Jah Wobble
ac1269,0,a1384,Sleepy Sleepers
ac438,0,a464,John Lee Hooker
ac3471,0,a3624,Smokey Robinson
ac943,0,a3944,Jorma Kääriäinen
ac943,1,a2263,Riku Niemi Orchestra
ac1015,0,a1095,Homo Iratus
ac3166,0,a3783,Billy Lincoln
ac3166,1,a3376,Kat Green
ac3499,0,a779,Salco
ac3362,0,a3517,Pencey Prep
ac3387,0,a3538,Leon Redbone
ac4606,0,a2789,Sven Gunderssen
ac1698,0,a1831,These Are Powers
ac18,0,a18,Gene Krupa and His Orchestra
ac3117,0,a3268,Julie Wilson
ac543,0,a578,Exumer
ac312,0,a318,JeanPhilippe Rameau
ac666,0,a1227,Layner
ac666,1,a2724,Dice Rudy
ac2614,0,a2771,Ring of Fire
ac3883,0,a4062,Earl Washington
ac2236,0,a2373,Fun People
ac2464,0,a2628,Billie Holiday
ac3392,0,a3543,Grain
ac1519,0,a1641,Judy Garland
ac1835,0,a3141,Neuland
ac2871,0,a4110,Jack London
ac230,0,a243,Echo Orbiter
ac540,0,a574,Le Tigre
ac1308,0,a1425,Dionysos
ac3260,0,a372,Cris Cab
ac3260,1,a3136,Mike Posner
ac3652,0,a3807,Mac Kregor
ac4509,0,a4744,Percee P
ac2358,0,a2519,AnnaGrace
ac2155,0,a2281,aRevo
ac3722,0,a3885,Bëlga
ac1682,0,a1816,Spontan
ac1937,0,a2521,Hautekiet  De Leeuw
ac4205,0,a4409,Steven John
ac647,0,a693,Honeyroot
ac2440,0,a2609,RPWL
ac784,0,a845,The Pooh Sticks
ac3435,0,a3587,Shaboom
ac3460,0,a3613,1910 Fruitgum Company
ac251,0,a262,Marlango
ac1829,0,a1958,Зоопарк
ac738,0,a799,David Fonseca
ac1644,0,a4714,Daniel Bierton
ac3517,0,a3682,Emerson Lake  Palmer
ac2115,0,a2238,Richard Leo Johnson
ac124,0,a122,Joe Jackson
ac1974,0,a2810,Peak
ac1831,0,a1960,Harrie Jekkers
ac3477,0,a3632,Burnshee Thornside
ac4127,0,a4317,RBD
ac3436,0,a3588,The Mathletes
ac2844,0,a2983,Milan Knížák
ac2447,0,a2616,Get Us Some More
ac1526,0,a2797,FFForecast
ac3788,0,a3961,Air Formation
ac3479,0,a3637,Halloween
ac2280,0,a2071,Jungle Tongue
ac4415,0,a4638,Dirk Busch
ac3533,0,a2996,5xL Beats
ac527,0,a562,Johnny Reimar
ac883,0,a952,Efemjay
ac4591,0,a4829,Isha Foundation
ac2222,0,a2358,Preservation Hall Jazz Band
ac3318,0,a2397,Ernest Wakefield
ac4488,0,a4722,Dinah Washington
ac2267,0,a1901,BUG Mafia
ac2267,1,a1411,MG
ac1763,0,a1896,Benny Goodman
ac1296,0,a1414,Jo Bogaert
ac2228,0,a2364,Matt Redman
ac2820,0,a2964,Wahorn András
ac4537,0,a1915,Unauthorized
ac205,0,a223,Slapshot
ac2537,0,a3706,Orrin Evans
ac1653,0,a1790,Major Swellings
ac3522,0,a3686,92 KQRS Morning Show
ac4181,0,a4381,Overkill
ac1091,0,a1174,Marty Stuart
ac3118,0,a254,Norvik
ac1506,0,a1627,FBI
ac2559,0,a2722,Sandro Galli
ac1918,0,a2048,Freeway
ac769,0,a827,CV Jørgensen
ac3871,0,a637,Chriz
ac2904,0,a3042,Sticky Productions
ac1123,0,a1215,Patricia Morrison
ac4235,0,a4440,Florene
ac3322,0,a3478,Lutz Görner
ac2678,0,a2829,Independent Noise Party
ac369,0,a387,Nathan Barr
ac3656,0,a3814,Billy Eckstine
ac3008,0,a1106,Marc F Teitler
ac1258,0,a4802,The Fatal Flaw
ac2324,0,a3853,Ÿuma
ac3882,0,a4061,Paul Barrere  Fred Tackett
ac3146,1,a9,Olivier Capparos
ac3146,0,a2221,Lionel Marchetti
ac4467,0,a4699,Жанна Агузарова
ac1782,0,a1917,Mary Byrne
ac4585,0,a4823,Tomcraft
ac2032,0,a2158,Across Tundras
ac2249,0,a4448,TimeLapse Consortium
ac4300,0,a4507,Filibuster
ac4463,0,a3776,Alma Melodiosa
ac4446,0,a4673,Smoking Time Jazz Club
ac3643,0,a2374,B‐Ton‐K
ac2592,1,a965,Stewart Winter
ac2592,0,a884,Joseph Saba
ac2054,0,a2176,Bruce Rowland
ac3895,0,a4071,Coti
ac4140,0,a4183,EverSeenΛ Ghostbefore
ac275,0,a283,Sonna Rele
ac376,0,a3939,YURiKA
ac4223,0,a4430,Lao Tizer
ac2706,0,a195,Beaver Creek
ac4477,0,a4711,Stranded At The DriveIn
ac417,0,a443,Kommando Sonnenmilch
ac4564,0,a4806,おはガール メープル
ac809,0,a864,Henry Mancini
ac851,0,a910,Dynamic Syncopation
ac2754,0,a4728,Мачете
ac84,0,a86,Dominic Glynn
ac4121,0,a4311,Sally Bat des Ailes
ac2230,0,a2367,Chrysteen
ac2599,0,a2759,The Chills
ac1400,0,a1520,Blue Chill
ac717,0,a770,Admiral T
ac3736,0,a3904,Killing Joke
ac687,0,a2481,Bob Crosby And His Orchestra
ac1261,0,a1371,Nonpoint
ac1399,0,a2182,Chris Constantinou
ac1399,1,a2180,Paul Frazer
ac1218,0,a1323,Mathieu Ruhlmann
ac4116,0,a4306,Insolence
ac877,0,a945,J Donald Walters
ac3098,0,a3246,Shu
ac2494,0,a2660,Dorival Caymmi
ac1976,0,a2107,Will Tura
ac3876,0,a4056,The Ballroom Band
ac815,0,a2946,Sune Martin
ac514,0,a554,Philadelphia Slick
ac921,0,a4003,Elisabetha
ac1790,0,a1925,Gandalf
ac224,1,a1873,Justin Myers
ac224,0,a2207,Hywel Maggs
ac4577,0,a4817,Dilba
ac1022,0,a1100,Kelly Joe Phelps
ac1371,0,a1492,Rotten Penetration
ac3649,0,a3069,Doctor Explosion
ac4604,0,a4841,Chris Montez
ac2964,0,a3096,Brandon Wiard
ac3789,0,a3962,Avalon
ac3899,0,a4075,Florencia Ruiz
ac3354,0,a1572,Gilbert
ac3354,1,a2644,Sullivan
ac3837,0,a4009,Binärpilot
ac938,0,a1009,Sons of Chaos
ac3867,0,a4046,The Notorious BIG
ac2106,0,a2228,Willy Mason
ac3055,0,a3205,Goodbye Harry
ac2626,0,a1119,Michael B Tretow
ac1449,0,a1006,Lebenswelt
ac832,0,a2448,Gary Bishop
ac832,1,a3068,Tom New
ac3131,0,a3281,Jerry Garcia
ac2265,0,a2408,Monteverdi Choir
ac3202,0,a3817,Meat Beat Manifesto
ac263,0,a273,Beat Happening
ac1497,0,a1615,Sheryl Crow
ac1175,0,a1278,Ametsub
ac3896,0,a4072,Koro
ac3953,0,a3593,Holidays
ac3775,0,a4382,Thera C
ac4178,0,a4379,Gus Chapell Orchestra
ac806,0,a859,Jean Sibelius
ac3756,0,a3927,Heads We Dance
ac2896,0,a4555,Vic Chesnutt
ac2258,0,a2399,Plastic Letters
ac4321,0,a2494,ALSDEAD
ac4197,0,a4400,Muphin
ac4257,0,a2478,John Adams
ac3426,0,a946,Gregg Coffin
ac155,1,a1019,O Sambalanco Trio
ac155,0,a3266,Lennie Dale
ac4387,0,a4603,Keller Williams
ac254,0,a265,Loircord
ac1965,0,a2101,Lisa Stansfield
ac94,0,a93,Relevant Few
ac2686,0,a2835,Brook Benton
ac2474,0,a1264,Espirito
ac3582,0,a3742,Converter
ac3351,0,a3505,Tanner
ac1931,0,a2060,John Swihart
ac1240,0,a2502,Daniel C Holter
ac3238,0,a3389,Big Walter Horton
ac4046,0,a4223,Exlibris
ac3278,0,a3430,Oppressor
ac2656,0,a2805,The Apex Theory
ac2149,0,a2275,Roman Candle
ac1031,0,a811,Ertam
ac1908,0,a2040,Willie Nelson
ac1044,0,a1123,FFH
ac4226,0,a4431,Musical Chairs
ac1085,0,a1166,Waterdeep
ac962,0,a1043,Kevin Schilder
ac2966,0,a3097,The Crusaders
ac160,0,a166,Little Richard
ac2176,0,a2307,Val Doonican
ac880,0,a949,Peter Martin
ac1430,0,a1552,Jimmy Kaleth
ac1778,0,a1911,Nathan Siter
ac3208,0,a3531,The Gardening Club
ac984,0,a1067,Özdemir Erdoğan
ac3844,0,a4792,Lawrence Lek
ac2482,0,a2652,Garden of Delight
ac4104,0,a4293,Teratism
ac726,0,a4270,Justin E Bell
ac1181,0,a1286,Sylvia Telles
ac1180,0,a1285,Pandora
ac2382,0,a2550,Max Bruch
ac1334,0,a1451,Aquavoice
ac286,0,a3732,Lag
ac212,0,a229,Annihilator
ac434,0,a459,Muslimgauze
ac3702,1,a2506,Paulinho da Viola
ac3702,0,a4716,Toquinho
ac2093,0,a2212,Tico AllStars
ac1894,0,a2026,Tya
ac3086,0,a2685,Νίκος Οικονόμοπουλος
ac1441,0,a4437,Margot Käßmann
ac1840,0,a1481,Idaaliur
ac3967,0,a4153,Alux
ac4418,0,a4640,The Styrenes
ac627,0,a670,SPUNK
ac1882,0,a2015,Joseph Schmidt
ac157,0,a161,Senmuth
ac2110,0,a2230,Steve Haun
ac1958,0,a2095,Gianni Marchetti
ac646,0,a2027,The Carousel
ac3595,0,a2123,Griddle
ac1652,0,a1789,Carlo Gesualdo
ac3453,0,a3606,Marianne Rosenberg
ac3683,0,a2240,Austin Eterno
ac1260,0,a1368,Angela Wiedl
ac1766,0,a1898,Duke Ellington  His Orchestra
ac3147,0,a3301,David Patrone
ac2973,0,a3404,Placemat
ac4091,0,a4273,OToGi8
ac350,0,a367,Burd Early
ac3735,0,a3903,Paddy Kingsland
ac722,0,a2105,John Morgan
ac722,1,a3867,William Stromberg
ac440,0,a2675,A Thousand Societies
ac4458,0,a4691,Clint Eastwood
ac4273,0,a1584,Wax Tailor
ac3029,0,a3176,data
ac1355,0,a1478,Jimmy Eat World
ac186,0,a198,Dark at Dawn
ac3140,0,a3292,Tata Bojs
ac718,0,a771,Duo Damiano Sarzier
ac3597,2,a4173,Frenchie
ac3597,0,a302,Sly
ac3597,1,a1274,Lenky
ac3850,0,a3283,Robbie Rivera
ac3850,1,a436,Jerique Allan
ac4311,0,a4515,Andy Williams
ac3429,0,a2499,Peter Ditzer
ac3429,1,a2498,Elisabeth Lehmann
ac17,0,a17,Hummingbird
ac289,0,a297,Anberlin
ac874,0,a942,Tommy Ladnier and His Orchestra
ac1910,0,a2276,Cartolas Band
ac1216,0,a3187,Buju Banton
ac2597,0,a4096,Reyli
ac2597,1,a2488,Armando Manzanero
ac99,0,a97,Piero Piccioni
ac314,0,a2209,Michiko Ogawa Trio
ac3181,0,a4374,ColdFells
ac1171,0,a1857,Atrocity
ac3173,0,a3329,Eristetyt
ac2498,0,a2663,The Vaselines
ac3134,0,a3285,Boy Omega
ac1754,0,a1889,Brett Williams
ac653,0,a699,Tasaday
ac2417,0,a2586,Sway  King Tech
ac2441,0,a2610,Ras Kass
ac3780,0,a3953,Junip
ac1284,0,a19,David McAlmont
ac1284,1,a1991,David Arnold
ac3527,0,a3689,David Miou
ac591,0,a632,Lemongrass
ac1659,0,a1795,Förträngt Hushållsarbete
ac85,0,a87,Alexandra Kelly
ac4417,0,a4122,Skitarg
ac4348,0,a4558,Henry Threadgill
ac605,0,a3574,Herbert Pixner Projekt
ac4576,0,a4816,Hamed Däye
ac1828,0,a1957,Fourth World
ac4350,0,a4560,The Charlatans
ac3872,0,a4052,Motor Totemist Guild
ac2227,0,a1631,Filicophyta
ac4120,0,a4310,Pendulum
ac3996,1,a324,Andre Perry
ac3996,0,a3365,DJ 2nd Nature
ac607,0,a644,Judge Dredd
ac908,1,a3473,JeanMarie Ecay
ac908,2,a3150,Didier Lockwood
ac908,0,a3252,Alain Caron
ac2225,0,a2361,Snovonne
ac4333,0,a856,Dörrterror
ac3067,0,a3220,Pepperfarm
ac2112,0,a2235,State of Being
ac3112,0,a4300,Cry Wolf
ac4170,0,a4371,EZ Rollers
ac2598,0,a2758,Mort Douce
ac955,0,a1036,Al Mason
ac3325,0,a3481,Rebellion
ac233,0,a2369,WuSyndicate
ac2691,0,a2839,Prinzo  Betzi Winterstein
ac1801,0,a1935,Arsen Dedić
ac2314,0,a4512,Taro Iwashiro
ac4112,0,a3918,MPB4
ac3561,0,a488,Dariush Talâi
ac3550,0,a3255,Mary Pope Osborne
ac3550,1,a4167,Stefan Kaminski
ac1433,0,a1556,LiSA
ac1701,0,a1835,Tina Turner
ac2507,0,a2669,Monument to Thieves
ac1294,0,a3298,渡辺貞夫
ac694,0,a747,Bed on Bricks
ac3408,0,a3561,Kelly Clarkson
ac1155,0,a1255,Fats Waller and His Rhythm
ac1834,0,a4695,Fredrick Hoffer
ac1744,0,a1878,Robyn
ac4496,0,a4732,Ersatzkapelle
ac3028,0,a3175,Marc Durst
ac3583,0,a3743,Allan Zavod
ac2736,0,a3507,Love Ranger
ac4268,0,a2813,Slash Polaroids
ac1558,0,a1693,Gloria Lasso
ac4336,0,a4549,Ikon
ac826,0,a881,Nádine
ac1919,0,a2049,Fernando Lagreca
ac4255,0,a4460,TV Pow
ac3631,0,a3789,Keith Mansfield
ac324,0,a332,Steve Jablonsky
ac3464,0,a3617,REM
ac2528,0,a2686,Antonino
ac1157,0,a1257,Coleman Hawkins and His Orchestra
ac1611,0,a1748,Nino DAngelo
ac575,0,a614,Konrad Beikircher
ac1043,0,a1122,Steeleye Span
ac2541,0,a2701,Judith Weir
ac2908,0,a3045,Bullet Treatment
ac2175,0,a2306,DJ QBert
ac1324,0,a1442,Kelly Bell Band
ac4017,0,a4198,渡辺香津美
ac1447,0,a1567,Alabama
ac2443,0,a2612,Eric Caspar
ac4198,0,a4401,St Eve
ac3195,0,a3349,Martin Cook
ac4287,0,a4488,The Four Freshmen
ac1804,0,a4814,Masala Brass Kollektiv
ac1042,0,a1121,Jaime Heras
ac797,0,a852,The Police
ac3591,0,a3751,Hawk Nelson
ac787,0,a849,ブリーフ＆トランクス
ac2860,0,a2999,Digital Leather
ac3290,0,a3439,Ciela
ac4613,0,a1480,Feldup
ac4431,0,a4657,The Ventures
ac113,0,a111,Hatebreed
ac348,0,a3852,zoe bat
ac3233,0,a3385,Balrog
ac4451,0,a4585,Michael Nhat
ac901,0,a972,Uptown Funk Empire
ac16,0,a15,Carlas
ac1648,0,a1783,Ganzoline
ac4473,0,a4707,A Tribe Called Quest
ac3513,0,a3676,Baby Woodrose
ac2637,0,a2788,spunge
ac82,0,a85,Underground Kingz
ac3532,0,a3757,Lucas Pope
ac3779,0,a3951,Pate Mustajärvi
ac1721,0,a1854,Jip
ac4199,0,a4402,Easily Embarrassed
ac2933,0,a3803,Ray Fisher
ac1623,0,a3172,Prokofiev
ac1623,1,a3921,Leopold Stokowski
ac1623,2,a2492,AllAmerican Orchestra
ac1623,3,a761,Basil Rathbone
ac2885,0,a3023,Greg Lake
ac1437,0,a1561,Otto Dix
ac2988,0,a3129,Chuck Willis
ac3421,0,a3573,Eric Clapton
ac1131,0,a1223,Isor
ac327,0,a335,Marina Albero
ac3690,0,a3849,Renée Martel
ac3995,0,a2454,Lam
ac431,0,a457,Laura Andreşan
ac2575,1,a4279,Ampichino
ac2575,0,a1712,Young Bossi
ac1461,0,a1578,Karamelo Santo
ac4050,0,a4227,Frauke Nahrgang
ac573,0,a2565,Quintetto BassoValdambrini
ac3566,0,a3721,Dave Swarbrick
ac3747,0,a4462,Brennkelt
ac2574,0,a2737,Marie Well
ac2558,0,a2720,Эдита Пьеха
ac3061,0,a3211,Selim Palmgren
ac2051,0,a2174,Žoržs Siksna
ac3153,0,a3310,The Groove Farm
ac4503,0,a4738,Russell Wolff
ac3593,0,a4752,Fettes Brot
ac3593,1,a4760,Bela B
ac3042,0,a3191,Stalingrad
ac4497,0,a922,Blair Crimmins  The Hookers
ac3427,0,a3578,佐藤直紀
ac2039,0,a2166,Ken Bonfield
ac3998,0,a4179,Toots  The Maytals
ac3226,0,a964,Steal Sessions
ac4344,0,a3036,Stakka  KTee
ac544,0,a2525,Written in Ashes
ac2436,0,a4617,伊藤真澄
ac2865,0,a3006,Cocknoose
ac3576,0,a3730,Franz Schubert
ac3636,0,a3792,DEPAPEPE
ac4366,0,a4577,Lou Reed
ac489,0,a4197,The Crowbaits
ac52,0,a53,Arsenik
ac1159,0,a3773,Violeta Parra
ac3851,0,a4026,Dick Bruna
ac3103,0,a3252,Alain Caron
ac3599,0,a3758,Yeedle
ac723,0,a776,Judy Mowatt
ac2261,0,a2139,Eddy Duchin and His Orchestra
ac217,0,a3629,青野武
ac4218,0,a4420,Irina Milan
ac3770,0,a3941,Mecanic Groove
ac3557,0,a3368,Shenanigans
ac1839,0,a1971,Die Ärzte
ac3738,1,a4616,Pavel Wožniak
ac3738,0,a4142,Helena Vondráčková
ac274,0,a4357,George Wallington Quintet
ac274,2,a3383,Jackie McLean
ac274,1,a3047,Donald Byrd
ac3349,0,a1757,三遊亭圓生
ac3085,0,a4161,kous
ac3085,1,a3450,初音ミク
ac58,0,a210,Emilia
ac587,0,a3433,Orchester Heinz Störrle
ac1941,0,a2076,The Blue Orchids
ac1537,0,a1661,Stephen P McGreevy
ac3573,0,a3727,Bernd Reheuser
ac2577,0,a2740,Andreas Fulterer
ac3538,0,a3699,Popol Vuh
ac1033,0,a1832,Jars of Clay
ac4128,0,a4318,MOSAICWAV
ac1138,0,a1234,Donovan
ac2602,0,a2765,Silmäosasto
ac3553,0,a3712,John Taverner
ac4118,0,a4308,Regurgitate
ac2,0,a655,Rust College Quartet
ac1964,0,a2100,The Stone Coyotes
ac4079,0,a4259,Cetomedio
ac3481,0,a3497,Richmal Crompton
ac3481,1,a1385,Martin Jarvis
ac11,0,a11,Distance
ac2639,0,a2178,Fatso Jetson
ac1741,0,a1876,Mantus
ac3619,0,a2962,Charlie Sepulveda
ac260,0,a270,Johanson  Vennad
ac1372,0,a1493,IQ
ac2536,0,a2694,Peter Ustinov
ac941,0,a1014,Mädelschaft Ubier
ac4187,0,a4247,DRodell
ac4187,1,a940,Current Value
ac2687,0,a2836,Bluebottle Kiss
ac2785,0,a3258,Raffael Gruber
ac631,0,a676,Frank Tayla
ac3990,0,a4643,Ian Cake
ac3990,1,a123,Jo Jamato
ac2389,0,a742,Toxik
ac1187,0,a1290,Chad Morgan
ac1408,0,a3663,Massgrav
ac4590,0,a4828,Caramel
ac3712,0,a3875,The Victors
ac1925,0,a908,Zimmer
ac1884,0,a2017,Gérard Lenorman
ac4511,1,a813,Richard E L Wells
ac4511,0,a1821,Robert J Foster
ac1989,0,a2124,James Gruntz
ac2804,0,a2949,Deetron
ac3456,0,a3610,The Flaming Lips
ac3227,0,a3382,Roomful of Blues
ac2970,0,a10,Herman Dune
ac490,0,a532,Abuso Sonoro
ac4231,0,a4436,Sue Foley
ac4508,0,a4727,The Bailsmen
ac1198,0,a2638,Scope
ac2710,0,a2860,Gioachino Rossini
ac3849,0,a4023,5440
ac3829,0,a3999,JeanPaul Bataille
ac1342,0,a1456,Blue Radio
ac548,0,a584,Pete Dunn
ac485,0,a525,Johnny Cash
ac245,0,a255,Conrad Schnitzler
ac337,0,a349,Kreidler
ac336,0,a348,Michelle Wilson
ac3245,0,a3916,Electric Division
ac823,0,a877,Vaervaf
ac1510,0,a1633,Deadly Buda
ac3377,0,a1676,Little Simz
ac3377,1,a2303,Emerson Brooks
ac1662,0,a1799,TV on the Radio
ac2379,0,a2544,Antonio Pinto
ac1876,0,a2083,Dan Kwekel
ac4256,0,a4461,Mississippi Fred McDowell
ac3691,0,a3836,Sunset Strings
ac1230,0,a1340,The Ed Jones Quartet
ac3806,0,a3976,Nagen  Saugen
ac504,0,a544,Janiss Garza
ac4065,0,a4631,Puzzle
ac2918,0,a3056,Gianni Ferrio
ac1210,0,a1314,Graham D H Preskett
ac3833,0,a4006,Byron Stripling
ac1146,0,a1183,Warren Mills and His Blues Serenaders
ac2206,0,a2346,Base Ball Bear
ac1900,0,a2362,Penta
ac3914,0,a4094,Paul McCartney
ac1793,0,a1927,Jewel Timo
ac3739,0,a3907,Beach Fossils
ac3787,0,a3960,Martin Phipps
ac2881,0,a3018,Teresa Brewer
ac3640,0,a3795,Boris Mourashkin
ac4434,0,a4660,Yes
ac1788,0,a1923,Skipper Wise
ac2361,0,a2523,Tooth
ac2539,0,a2699,Break the Silence
ac3172,0,a3328,Duke Robillard
ac1425,0,a1482,Jimmies Chicken Shack
ac1024,0,a1102,Тараканы
ac715,0,a767,Francesco Guccini
ac4285,0,a4486,Karl Wolf
ac3645,0,a3799,Jil Caplan
ac4099,0,a4284,yozuca
ac1686,0,a2775,Miguel Play
ac1686,1,a4664,Baby Ranks
ac280,0,a288,Los Dos y Compañeros
ac1735,0,a1349,Skachaos
ac1725,0,a3208,Cairo Liberation Front
ac3331,0,a3486,Steve Merlin
ac4143,0,a4337,Fear My Thoughts
ac170,0,a4121,El Noi Del Sucre
ac3570,0,a3724,ORIGINAL LOVE
ac1554,0,a1104,Briana Marela
ac69,0,a71,Phil Ranelin
ac3922,0,a4103,She Says Electric
ac338,0,a351,User
ac3785,0,a3958,Battle Circus
ac3302,0,a1377,As the Sun Falls
ac3090,0,a1860,Electric Eels
ac1397,0,a1514,Wolfgang Käfer
ac3782,0,a3956,Adam West
ac585,0,a624,The Lost  Found
ac1499,0,a1621,Pearl Jam
ac925,0,a447,Vijay Prakash
ac925,3,a3790,Solar Sai
ac925,1,a1470,Tippu
ac925,4,a3788,Emcee Jesz
ac925,5,a3453,Srik
ac925,2,a3786,Priya Subramani
ac2974,0,a3110,BEAT CRUSADERS
ac4559,0,a4799,Superblue
ac1658,0,a4492,PMODEL
ac2192,0,a2321,Jason Gray
ac1821,0,a1844,Ozzy Osbourne
ac346,0,a365,Frank Chacksfield  His Orchestra
ac2890,0,a298,Unity One
ac2041,0,a2168,Shine
ac4359,0,a4569,Louie Ramírez
ac4482,0,a1908,Necrobestiality
ac2414,0,a2580,Katrina Carlson
ac4047,0,a4224,Sackrai
ac2348,0,a1245,The Ascetic Junkies
ac2606,0,a984,Little Black Train
ac2456,0,a2623,Laura Fygi
ac143,0,a146,Vanessa Daou
ac2343,0,a2496,Aube
ac80,1,a3477,Jófríður
ac80,0,a2144,Kreld
ac309,0,a316,Fred LonbergHolm
ac677,0,a725,Pacific Trance
ac900,0,a971,Christian Forshaw
ac4602,0,a4838,Steven Robinson
ac4189,0,a4393,Maher Shalal Hash Baz
ac983,0,a1066,TourdeForce
ac773,0,a831,Sugar Minott
ac1374,0,a734,Raw Power
ac1114,0,a1208,Marty Robbins
ac3419,0,a3571,Tim Whitelaw
ac73,0,a77,The Revelairs
ac3274,0,a3424,Frank Zappa
ac182,0,a1131,Simon Stewart
ac3975,0,a4163,Gang Starr
ac3071,0,a3616,The Hollywood Edge
ac3382,0,a3534,Quoit
ac39,0,a40,Tetine
ac613,0,a3474,Melanin 9
ac1909,0,a2043,Captain  Tennille
ac3064,0,a4801,Robert Shaw Chamber Singers
ac1494,0,a1610,Gordon Gano  The Ryans
ac3783,0,a3957,Wham
ac2128,0,a2250,Crawling Chaos
ac2156,0,a2285,Monica Törnell
ac3150,0,a3307,Cybertrybe
ac1065,0,a1144,The Hollow
ac559,0,a593,Vítězslav Novák
ac4454,0,a3662,Free Flow Flava
ac1663,0,a1800,Dimitri From Paris
ac3005,0,a3151,Alpha Blondy
ac645,0,a691,The FUs
ac3555,0,a650,Inhaler
ac2212,0,a2350,Kurt Vile
ac558,0,a591,Fluke
ac1107,0,a2088,FreiWild
ac1063,0,a1797,The Dixie Cups
ac3054,0,a3204,Carly Rae Jepsen
ac2994,0,a3139,POLYSICS
ac1321,0,a1438,Kristina Bach
ac2452,0,a2619,Toomas Anni
ac1101,0,a939,Лампасы
ac172,0,a180,Château Flight
ac4006,0,a4687,Jay‐Z
ac1961,0,a2096,Brutal Truth
ac1775,0,a1587,Bochum Welt
ac3859,0,a2856,Lois McMaster Bujold
ac2166,0,a2298,dialogue
ac248,0,a319,Stephen Janetzko
ac248,1,a2403,Celine Berton
ac3286,0,a292,Stojan Knežević
ac4566,0,a4807,John Bull
ac3340,0,a3495,The Dodos
ac1387,0,a1507,Atlantic Shore
ac2246,0,a2754,DJ Smokey
ac1622,0,a1755,Karim Kacel
ac2661,0,a2811,Giuseppe Di Stefano
ac4021,0,a1814,Pablo Cebrián
ac4021,1,a3355,Ismael Guijarro
ac665,0,a3059,TeeKu
ac3262,0,a3409,Skeeziks
ac974,0,a1763,Non Serviam
ac3306,0,a998,Ayhan Sicimoğlu
ac3306,1,a2471,Özkan Uğur
ac3503,0,a3669,Timoria
ac3109,0,a3374,Hart Backbord
ac183,0,a194,Quadra
ac4059,0,a2642,Cato K
ac4059,1,a1690,Kelly D
ac554,0,a2091,George Shearing Quintet
ac3707,0,a3868,Pinka
ac3869,0,a4048,Octant
ac2909,0,a3046,Tony Joe White
ac2374,0,a2537,Satellite Inn
ac2028,0,a2156,Screaming Trees
ac2138,0,a2262,W Randy Hoffman
ac283,0,a291,Joseph Haydn
ac2801,0,a2944,Prefuse 73
ac3025,0,a2514,Static in Stereo
