recording,artist
rec-8298697-dup-2,id-41744
id-3109332,id-151694
rec-263138-dup-0,id-22590
rec-13444435-dup-0,rec-279702-dup-0
id-1000721,id-1483791
id-4942217,id-33403
id-29722374,id-1743
rec-955525-dup-0,id-72941
id-8228239,id-46935
rec-11254753-dup-1,id-149110
id-9550869,id-629949
id-3845812,id-33058
id-12263656,id-181104
id-576229,id-47437
rec-21930592-dup-2,id-2127032
id-13647018,id-2417
id-2995944,id-192739
id-5410776,id-51315
id-37235,id-3990
id-24261719,id-2376899
rec-1306089-dup-0,rec-32837-dup-1
rec-17185506-dup-1,id-32116
rec-10477176-dup-1,id-412311
id-5931070,id-107335
rec-10477176-dup-2,id-412311
rec-8687394-dup-0,rec-573873-dup-0
rec-8687394-dup-1,rec-573873-dup-1
rec-8687394-dup-2,id-573873
rec-6705405-dup-1,id-1212567
id-4477329,id-83552
rec-1160176-dup-0,rec-826314-dup-0
rec-17786967-dup-0,rec-1273852-dup-0
id-2239781,id-46843
id-14338705,id-82920
id-2908468,id-188792
id-11914220,id-774364
id-4452156,id-21367
rec-9530023-dup-2,id-2254
rec-8055014-dup-0,id-527371
id-12276640,id-795415
id-2923892,id-1990
id-11856614,id-770333
id-6431558,id-1174528
id-22613665,id-2208417
rec-5262254-dup-0,rec-65497-dup-1
rec-8353372-dup-2,id-116557
rec-576229-dup-0,id-47437
id-6869418,id-245283
id-20526629,id-3005184
id-15136146,id-1198107
id-2754462,id-4049
id-14812500,id-2302503
id-13812094,id-1026319
id-14102531,id-347
rec-9439699-dup-1,id-490857
id-719477,id-8658
id-7583874,id-491605
id-7784662,id-14223
id-12481521,id-75948
id-24231315,id-1425908
rec-5162493-dup-1,id-610381
rec-5162493-dup-0,id-610381
id-3255739,id-205962
id-11095075,id-69442
id-10876742,id-706993
id-13444435,id-279702
id-13768085,id-1017212
id-6490802,id-93424
id-17881149,id-825199
id-6797329,id-430512
id-14144624,id-246816
id-9615191,id-279434
rec-3068341-dup-1,id-196668
id-11067318,id-654943
id-9469281,id-824483
id-397305,id-164
id-9259840,id-22492
rec-11128199-dup-2,id-721700
id-17799319,id-1479400
rec-11128199-dup-0,id-721700
id-973375,id-74156
id-8428666,id-71199
id-14107256,id-1068875
rec-9665522-dup-0,id-637572
id-9807659,id-7999
id-4872541,id-1009826
id-4209685,id-264498
rec-31485-dup-0,rec-3751-dup-0
id-27591,id-3571
id-6519807,id-227020
id-17809322,id-35006
id-2211056,id-10558
id-5249192,id-145514
id-7658027,id-497820
id-6549286,id-399612
id-31485,id-3751
id-10891134,id-36890
rec-257778-dup-0,id-22351
id-346739,id-2103
id-11009510,id-653364
rec-8937342-dup-1,id-413539
id-9398314,id-620714
rec-8353372-dup-1,rec-116557-dup-1
id-8309493,id-546755
rec-9180786-dup-0,rec-553379-dup-1
id-5533777,id-65586
rec-14321695-dup-1,id-136897
rec-14321695-dup-0,id-136897
id-3083458,id-150750
id-13099957,id-908067
rec-3856529-dup-0,id-101230
id-2200110,id-8818
id-16187053,id-5040
id-11172002,id-97546
rec-103394-dup-0,rec-1207775-dup-0
rec-103394-dup-1,id-1207775
rec-2414569-dup-2,id-1197
id-13306614,id-950456
rec-9180786-dup-1,rec-553379-dup-0
rec-11445203-dup-0,rec-893649-dup-0
id-2495591,id-168175
rec-11337889-dup-1,id-2784
id-2172743,id-24332
id-14992104,id-1176407
id-8342684,id-219444
id-5099221,id-1048590
rec-9689202-dup-1,id-194305
rec-9689202-dup-0,id-194305
rec-26551117-dup-2,rec-2650747-dup-1
rec-26551117-dup-0,rec-2650747-dup-0
id-11477459,id-92267
id-9344506,id-116043
id-21953423,id-1178437
id-14658431,id-1134928
id-3257414,id-170587
rec-8972177-dup-2,id-16196
id-129256,id-7861
id-1109806,id-77518
rec-22625236-dup-1,id-2210429
id-14078366,id-874740
rec-391960-dup-1,id-36220
id-2561703,id-54524
id-8495766,id-266777
rec-22625236-dup-2,id-2210429
id-13264247,id-765043
id-665799,id-52166
id-7518083,id-485929
rec-6881096-dup-0,id-336433
rec-12910331-dup-0,rec-879316-dup-0
id-15683492,id-937285
id-7429206,id-412320
id-6571277,id-415170
rec-2414569-dup-0,id-1197
id-4518161,id-120266
id-4959830,id-8816
id-16233669,id-1319513
id-21929677,id-2126886
id-24039878,id-1573388
id-9067658,id-24074
id-4244775,id-164101
rec-24764954-dup-1,id-321897
rec-24764954-dup-0,id-321897
id-13021363,id-894565
id-21938099,id-1024065
id-31560147,id-456931
id-13414868,id-787882
rec-9714719-dup-1,id-353796
id-8952070,id-592738
rec-24294770-dup-0,rec-1394346-dup-0
rec-2076754-dup-0,id-161962
id-3233213,id-206208
rec-1030421-dup-0,id-9579
rec-13647018-dup-0,rec-2417-dup-0
id-9530023,id-2254
id-4555894,id-270619
id-6553916,id-413655
id-13654181,id-434509
id-13983702,id-334886
id-6588683,id-416887
id-14230943,id-14616
rec-6313783-dup-0,id-9617
rec-6313783-dup-1,id-9617
id-10230775,id-469807
id-4391514,id-42984
rec-2916886-dup-2,id-189182
id-5820420,id-623136
rec-27980080-dup-0,id-2822231
id-755178,id-4825
id-6104994,id-380489
id-6799014,id-430640
id-17823944,id-1457217
rec-2916886-dup-0,id-189182
id-994901,id-40269
id-1358948,id-131711
rec-14570572-dup-0,id-1125182
id-10399758,id-679831
rec-2292559-dup-1,id-40061
id-3009399,id-51178
id-21930592,id-2127032
id-13061185,id-578737
id-3260130,id-12078
id-24723181,id-2421846
id-11254291,id-1000989
rec-9550869-dup-0,rec-629949-dup-0
rec-7581845-dup-1,id-141474
rec-7581845-dup-0,id-141474
rec-7581845-dup-2,id-141474
id-15074905,id-282821
rec-27980299-dup-0,id-2822231
id-9805656,id-424601
id-6646808,id-175989
rec-29124042-dup-1,id-221542
id-3028235,id-38607
id-5603215,id-78627
rec-24301130-dup-0,id-2380754
id-6752313,id-427503
rec-5263562-dup-0,id-96253
rec-7182687-dup-0,rec-233747-dup-0
id-7764342,id-471613
rec-24722471-dup-1,id-1713140
rec-24722471-dup-0,id-1713140
id-22994657,id-888572
id-7247925,id-112389
id-148421,id-5941
rec-9067191-dup-0,id-61915
id-1405511,id-5621
rec-9757978-dup-2,id-115618
id-21004326,id-1085704
id-2977500,id-191673
rec-9757978-dup-1,id-115618
rec-6705405-dup-0,id-1212567
id-3115642,id-30610
rec-9757978-dup-0,id-115618
id-9281617,id-175299
rec-7176630-dup-0,id-373689
rec-8972177-dup-0,id-16196
rec-8972177-dup-1,id-16196
id-9775161,id-644521
id-7513888,id-485505
id-31589274,id-50027
id-22631404,id-57478
id-4819667,id-302017
id-1349449,id-191
rec-29124042-dup-2,id-221542
id-4672230,id-34560
rec-11536531-dup-0,id-1014136
rec-13853495-dup-0,id-1025435
rec-13853495-dup-1,id-1025435
rec-13853495-dup-2,id-1025435
id-4730123,id-188064
rec-3517288-dup-1,id-66983
rec-15385966-dup-0,rec-31453-dup-0
id-6746347,id-94695
