a_id,pub_list
49338975-2d1c-4be6-852e-d2e6b3888ad8,['1331']
b64261d5-be51-4776-b961-ca0e45c40757,['1331']
62e58438-f940-4821-9b93-5e5e2a1ab89e,['1331']
56023559-1a58-43bb-b6bb-e69aaa86e88b,['1335']
8f537946-3e90-4a18-a13f-a78115a81aca,['1335']
4c514f09-d4e9-4fa5-a665-211a5ba76238,['1335']
d71f14b9-b1fc-47b2-809e-6f8d7382fb47,['1335']
eddeb616-9234-4eca-a0cb-016c83c3d45f,['1335']
7cfff6fa-3c1f-4d44-ba2a-9d68d7cf68b5,['1335']
d87ed702-2817-4568-8e3a-b1d5524732eb,['1335']
93801f3d-833a-40f2-b771-26d5986df469,['1335']
22c98331-7fb7-47aa-a051-9291bfe8e7f0,['1335']
10f3c057-a9bd-4036-ada2-0b9fdff8e2d0,['1335']
f1983fed-2eaf-4340-a7f6-6a0ec3131b6a,['1335']
92cdd3bd-7f67-467f-b5a8-43f55135a2a6,['1335']
aedea004-6cd5-4481-ac3c-e1bc5a02ac27,['1335']
c100f566-7f76-491f-8487-e2b4135bce57,['1335']
9326213c-0777-488d-92a7-75cf8b229ffe,['1341']
68a4107c-aa23-4644-a8e6-9aa15955c5f7,['1341']
1e8fa6d5-43ec-4695-b643-1dfffd376bb7,['1341']
492094fe-56fa-4064-b537-d16f63c7a6d4,['1341']
abfdaf2c-c184-4d69-b06f-8226067727b4,['1344']
90124649-5a29-4f84-9166-7f6b74ce28d0,['1344']
0304840a-0326-4ac6-9107-fcc601bc8a32,['1344']
d8e489ac-6d89-436a-9f90-67b36ca39bf2,['1344']
5e878ebf-84ee-477d-93ba-8cc3330e27a6,['1346']
d261dd1a-f572-4950-be37-885f6b4d4d23,['1346']
6be56009-5dbf-4100-8e11-268c2fd57b77,['1349']
cb8106ac-c520-43a1-828e-421dd44f5171,['1351']
aff2d895-20a1-48d8-908a-f7674f13c40a,['1351']
b3d0a7a9-cb1b-4787-a7b6-88966c1a5deb,['1352']
3fd71816-ee75-4f26-bd75-afb5e7f6bf18,['1356']
e5c1c0ef-e53d-4763-93d6-37805d1d0379,['1356']
b091129e-2e72-4def-ac33-4128364a1338,['1356']
edfec73f-674b-479d-87e6-d9ef0fe38f51,['1356']
a7864519-9b87-49b0-9708-7f752f126913,['1356']
a6153438-c3ac-4413-862f-d8c6f395e943,['1356']
880a7201-a4db-410d-991a-9f26a112dc19,['1356']
b96243fd-659c-4b99-8dd0-66d27b312b79,['1356']
3ce0165e-a1a5-48fc-b8fc-eea9629b7391,['1356']
8fe10d14-4743-48b7-8349-348d0d9c17da,['1356']
df5ebf1c-5923-4202-8562-5b1944bc8230,['1356']
0698c634-1398-4fb7-b00a-eb3c9761232a,['1356']
630422de-1de8-48fc-b1fb-9d00c783cd72,['1361']
c2a0687a-0584-4613-8c67-8a9dc8afc34d,['1361']
36bba627-7c21-4b53-8a34-bb60add2b60a,['1363']
d346023d-98c7-4819-8c12-289ed5e3d7d2,['1363']
2dbcfee3-d595-4418-a287-eeaba95e97c9,['1363']
945a99d9-df73-4404-863c-1f39f5d3c138,['1363']
318632cc-58de-427d-afa5-367e7c14c483,['1363']
1c249e6c-5b6e-41b2-be67-3d10e6174569,['1363']
8b8be9c6-0816-434d-ae64-ae794443b432,['1363']
344a8bcf-701d-45c5-939b-e6f44d410392,['1363']
2bd9adcc-3748-4c03-ace0-6dae68b62527,['1363']
488d1d3a-196f-4edb-b606-d2acf812643e,['1363']
b2ec72f0-39c2-4c91-abd1-14403d4e7e38,['1363']
16a92d80-6caf-4910-9377-db8d1720b183,['1363']
c5848134-1a40-488b-a3db-52e3036c8bd5,['1363']
2f9c8fcb-3093-4cc7-bca3-f753cc4ed936,['1363']
5c0294ef-739c-443c-8f4a-d5eb001475c5,['1363']
a00be0d3-980d-45a1-83a7-a97093c4e9fe,['1363']
402790ea-e1cd-47e2-b6d6-13af7d26691e,['1364']
2df01fb4-3c90-4117-a125-63a0cbfa4f50,['1366']
885bb825-b763-4df7-bd7e-9574d4f8c2e0,['1366']
8ab82aba-2d59-41ab-8c6d-6ed04691236b,['1366']
48106bd4-dc4d-4b4a-bc62-bb36915dcf52,['1366']
83ddd392-7f67-4186-9d65-cacee5ea9706,['1366']
a4548564-47d9-4ae7-a6d9-8e85b3646404,['1366']
afa3e0d5-059b-4fca-bb73-9e164e91dd13,['1366']
611d5e4f-2871-47f4-bcc5-bd1a3d7b7557,['1366']
14d640f7-65ef-4872-9f8a-ed7656413547,['1366']
7c216c8e-5d9b-464a-94c0-1b6eb11609a2,['1366']
255176b8-1c1b-40af-bb86-05499dc53203,['1373']
141e51af-6d22-4a30-8a0b-7adf4590af26,['1373']
2f0e7c73-c490-4bda-873d-6385fe6cf3f7,['1373']
38d16f4f-19a1-4fd2-9c4e-0797e4683467,['1373']
da200389-8c5f-401c-bb1d-d6793cbbabd9,['1373']
7b79233c-fa39-4a98-9ede-387cffc0450d,['1373']
d70fda79-000b-48fa-a326-5c94f6f9af6e,['1374']
e49e4db1-3d3f-4e5a-a791-94fae23a9e2c,['1374']
561224c0-a525-4031-aa04-530685e1df9d,['1376']
3e8eb6a6-4645-4866-bad1-7f1d82766848,['1376']
36800dce-98e9-4e04-8e63-38be70f1672c,['1377']
0b173848-02c3-4071-86f0-325575455254,['1381']
26e1b8ed-a0c0-45b6-b129-0b242d635df1,['1381']
97283a01-fa08-48d8-8345-d6e4656d713a,['1383']
61503b8c-8431-428c-9c04-72002ffefa73,['1383']
32dbda6a-69eb-4df3-b8d4-58cecbe67ad3,['1383']
b3f48a3f-f4b0-4823-a64f-71e80bd6a670,['1386']
877f9ad4-728b-4f9d-8485-30f33f5f0b93,['1386']
6a5b7888-abb0-4a89-aca3-241c0033f290,['1386']
ee1996d8-d651-4d44-b897-557a1571d167,['1386']
652c85e6-8119-4a88-bb06-47e285e852e4,['1386']
ea40a5d8-0847-403d-a354-7fc48b4a6998,['1386']
98516166-eee0-426e-b5f0-0506277f90aa,['1388']
4a0ce732-4275-46b2-b331-c903c00af710,['1388']
b3be3da2-d664-4bf1-8372-42f5f171b419,['1388']
32c1d9a0-00fb-4f45-8455-4da6cde0d83d,['1391']
3e7d8617-2e78-429b-b41a-9d09cb748f5e,['1391']
242cbd3d-2273-4265-a4fb-c0cf0dd73d6a,['1392']
ab29f656-4104-444d-9018-e4f302a01ab6,['1392']
b1b8f176-696f-48a4-8030-54cea0a9f54d,['1393']
33523d13-0d6a-4f73-8790-bd1e3b7ff731,['1393']
087c3ed0-5158-40d9-9f74-3f93921e27c1,['1393']
4dde42f0-7087-41a5-a30f-e4b4fb6d9730,['1394']
a58ca5fe-5159-4772-a8f0-1d0cb85c60ed,['1394']
b781799e-84db-4358-bf63-ebf70a9a24e8,['1394']
f5d0bb64-be08-4b3b-89ce-63a1cfa8ed41,['1399']
7165f55c-15a2-4a0e-a2fa-1ad92bc0c557,['1399']
1626d51a-e97d-4d3c-a902-b8fc2fb6187b,['1399']
b78634b5-1e99-4a4a-b843-8fad8efdb4de,['1399']
2849e835-0855-44e9-b555-a1c320ea9a7c,['1400']
7eca541b-8261-46a0-bf04-5b1812286a18,['1401']
fcabeed2-4038-44b9-9b23-783d3bf97518,['1401']
5117e402-4333-42c6-b979-22f00e1bdbd1,['1401']
52925685-4767-4471-9c55-d323968b0e64,['1404']
e63cf63e-8f3a-40d4-abf3-7d2b7474cd05,['1404']
110dce10-4c10-4e0b-a59f-c6826d5f5bb2,['1406']
d7cfa7f2-d5e5-4134-9538-3112d42cb522,['1408']
dfe3077f-c1cd-40bb-aab5-52dcc0ec0682,['1408']
2cec1d6b-079a-4e14-8575-b0c6b51e9d14,['1408']
d0134265-4509-4c43-9e72-fdb20180cd43,['1409']
35ffce1f-f4fc-4a3e-8c3c-e5d66fd8cb2c,['1409']
0714182c-cebf-408b-a6ad-21e4a41b2d1f,['1409']
aa5563ac-1d5f-41d5-8afe-cc4ff3028762,['1409']
e7ecd53f-0266-42cd-a791-0f34e8aef787,['1411']
e69ecb50-0875-4a3e-ae7c-46f463925773,['1411']
f6d9d46f-a5d4-4268-b3c4-a569c5d310b0,['1411']
8be87211-ad15-4eba-9cef-8e8ac4d53e03,['1412']
656910ae-d4c4-4c81-a5ef-a5a03a8b682a,['1412']
57947a3f-c814-4652-b162-d713f24c5575,['1416']
8738dfe0-7deb-47a6-bc01-7a01618e8efb,['1416']
410cd744-6c44-4ac2-a1b1-082f1c98158b,['1417']
8f6f703a-e220-4ed4-bce7-4d3455de395c,['1417']
101fa229-6635-44f0-9e6b-60824e1b7079,['1417']
60ae0080-48ad-4193-af82-792d6c8da436,['1420']
6abe7a64-901d-4a2a-ac37-168bc788b226,['1420']
452b29d2-34b3-4468-83a1-3699af2c3996,['1420']
00de52ba-68f0-43b1-9398-42ff3ea411aa,['1420']
c116d102-069c-4724-83ff-0b2bdc7ef064,['1420']
5d795644-aab7-4cee-a7a0-96cb17e6ecd8,['1420']
c395c6b1-f8bd-4935-8029-cb46cf75bac3,['1420']
31cf4ab2-adcb-4fa5-a2ac-47d8978a7391,['1420']
c23c14d0-77db-4fd2-ad14-8ce4c107470e,['1422']
97fe6918-3d27-42b3-80aa-bc821a0edd58,['1422']
aafbb34d-a87d-4d55-948b-5e9345146d2d,['1422']
84d03dea-60fc-4fed-84fa-827b606bc5f3,['1425']
f0463db6-cd88-431f-9156-0dcfb027c48c,['1425']
d026da84-b75b-4ee1-a9e8-0412cce127ef,['1428']
dd596d33-5fa3-4f5b-95e6-14cd3cc029ff,['1428']
5930e30c-bcfe-4e81-bd46-527b39e1d12b,['1428']
881a8e74-8543-4498-8e0b-cc84933af5e6,['1430']
fa19a8c4-1fa1-4a20-898d-d193f82481db,['1430']
e34d29df-33be-4d4f-8b18-5c560c249b48,['1430']
82df90b1-9d90-4697-b12d-cc1b52909f20,['1432']
30db86e6-0b87-4eb4-bfa8-ed7bfd5597a0,['1432']
751e539d-30bb-4539-892e-5afa6d510862,['1435']
984cac84-d80b-4434-a05f-c0ae65757c3c,['1435']
db7f0cd8-e5b4-47f9-ab7c-5206ddc37e20,['1435']
6095e078-c7dc-4bc2-a2a1-315ebc9d6dde,['1435']
4b3980cc-1f37-4b46-b96e-ba37585513e1,['1436']
72740219-e143-40fd-a7f1-e1720b0c4ef6,['1436']
7d0b75e1-dbae-4185-82d1-9aa3d04b6b98,['1436']
afb429d8-93bc-4dd1-a1ef-4f525326d180,['1437']
cbcfa6fd-de43-4d08-be8b-4b88b9d95a2a,['1437']
9807d416-a7ec-4e65-88d6-5ba18981160a,['1437']
ebc1eced-3b1b-4b07-b4e9-fed820b8eb31,['1438']
d3b02fd7-1b13-4e96-bb4e-6e5f0f5881ce,['1438']
a5ab1e3a-2eee-418f-8040-2da5d5356dae,['1438']
b0978010-288b-4905-83aa-868ae2398cee,['1438']
808829fc-faac-4976-97b5-9cf29156fb39,['1439']
8df71a3d-b3ad-4600-a3d5-973d6221d628,['1439']
ab6b8261-7ea8-4ef7-bb21-769047a8a802,['1441']
280df904-399b-4eef-9ed5-489eac74014e,['1441']
b4a3a6b6-7ed9-49d0-a35f-1b4d09a79c92,['1442']
7593090e-be90-430e-bfd8-9f60b8c3710e,['1444']
4f24dce7-5bbf-4c9e-a5df-b3e6663cccec,['1445']
bd5fe97a-441d-4b92-8091-cdffe3fbf716,['1445']
ea905054-6709-4200-a3c9-0d2304a6e6c8,['1445']
29a6aab6-aa18-4793-acc7-7f1215d33992,['1446']
f16311dd-2ff9-42a5-ae79-e811a3010aec,['1447']
b7ed7fb3-205f-482b-b546-e5e17801ad44,['1447']
26f3dc9e-ff22-4882-a4d5-210440fa92e6,['1447']
0b6e934d-1bac-4f60-8692-21a7ba937fc0,['1447']
6b743f56-cae7-49c5-97f4-c528aeafb505,['1447']
30838789-f662-4c2d-8f94-26ea4ae78e25,['1447']
ac76c5cc-a70e-4ce2-ac02-a34b60295a99,['1450']
6241faa2-c664-4f3f-9e20-f966c1b0e730,['1451']
5c018260-081e-43f3-9ca7-b6b3d9304fe7,['1451']
b89ee179-f382-4cab-917c-6bab2f8963a6,['1451']
0c3d6938-6c9c-470a-a6cb-248dfcd31042,['1451']
6fd6ed08-9c20-4701-9484-1c641844ab76,['1452']
a41c3fef-1438-4414-b0b6-80398c3cc0c6,['1453']
fb3c2e0f-426a-487d-a098-d9d54dc7e9b0,['1454']
3c0a9d73-c023-491f-b17d-f97c76a267a2,['1454']
feb4a306-6e8c-403b-84b3-f25ce5313cb7,['1454']
92d36fa4-9eb1-4f61-8973-9f5188f63612,['1454']
fd61a651-0d8d-47a0-b144-d973f2058972,['1456']
d20304bb-e8b2-4b33-aa46-51a67e788cdf,['1456']
4791bd11-f9a3-471f-81ad-7bd03a199e3c,['1461']
d757530a-8d13-4b74-9f24-f5424867082a,['1463']
68fbb4b3-6165-42a9-bc74-c724a3cb14dd,['1463']
5efe9876-6be0-4021-9efc-8fceae53b518,['1463']
779e5d80-45e8-4e71-86a0-daf8394b4f9b,['1464']
5ad4a8a6-08de-4480-8604-0f034dc9a10b,['1464']
2fc27c7b-5a51-46a0-bbc5-8b35f7281f5d,['1464']
eaa5a68d-14b4-47cf-b603-ad45a7eeb0a8,['1464']
bf982a66-5f8b-4edc-abc9-d88a72cc9def,['1464']
9a32ddc8-1d21-404d-ae7d-4b5893dabf6e,['1468']
75811671-a02b-41cc-95d5-1701db020801,['1469']
4117592a-6578-49be-aaec-0fcf95f18099,['1469']
bbc70ae1-6d21-4793-a35f-5c79b7f022f8,['1470']
7b0d9ada-db15-4da7-8eb7-5f67ef5d287c,['1470']
459554d0-e714-43e2-8627-4763e7b10107,['1470']
3ff5ffa9-87e4-4016-9703-d1f06138f575,['1470']
7dbe4ca8-7311-414b-849e-2583dcfc2345,['1473']
7532a300-86a3-438d-b7a9-3056cab4e8cb,['1473']
56522156-574f-4c30-9187-14274b767f02,['1474']
44049ba9-3799-4291-babf-5acecefefab6,['1474']
21f9c130-5353-4b3c-86e7-639906881cfe,['1474']
e941447f-7b16-49ed-a048-94be46aaae21,['1476']
544f3f26-bd93-4adb-9153-70be90746917,['1477']
3dd22b0f-7470-49be-a0d6-285bf2752282,['1477']
9a0dc8ec-838b-47d7-af9e-3ffea406ade2,['1477']
b9d0902f-4ff8-4ce8-a1d7-e53f52022894,['1477']
bfe0e00c-0b78-4056-b578-d2fefa1665f7,['1479']
22851ab1-3170-48d1-9bf9-c3a0153de98c,['1479']
cd72523b-c9e4-40c9-be08-2eb2791586b5,['1479']
8f6773e1-63fe-4a45-b780-cec572ed32f8,['1480']
6f395bd6-5d32-4407-8401-7d2b8d36a5fb,['1480']
12fa8451-530a-4ccd-9059-a8c520923c88,['1480']
4486cb40-cc03-40fa-8a10-1a9addb028da,['1480']
aed28261-7e95-46b9-88f9-80eaa77e7184,['1480']
36feac3f-e755-4483-a2bc-5ee0fdd7a52b,['1480']
b250d895-7b95-46b6-ae1e-3065450f0c35,['1485']
aeedac12-34f1-4cab-a9e7-af5e159275c0,['1485']
11b3eb02-ac03-4375-9bb1-c7829a2ef8f3,['1485']
5dbcd489-08ed-4f2e-b754-b61a7f6de0ad,['1485']
2d6f77c4-1626-4f4d-a398-b8dccb1b2e17,['1488']
6e99b079-d24b-48d3-9b8c-0db0505a7dc8,['1488']
6fb880b9-c4f9-45bb-9adc-7618f97f80c8,['1490']
97791aa1-850e-4208-9275-9d8ea2ea46c1,['1490']
2e290c31-3dbf-4908-8e0d-a12e657f1eca,['1493']
c36707dc-3105-46c8-bed5-9c0c3d7560f5,['1493']
fce10eee-e04c-4b3c-b17a-8a7e0081c561,['1495']
702c37e5-8061-4023-81c0-b8d1807030b5,['1495']
63cb4639-bd9b-45d0-82c9-57255cfc5d7a,['1495']
e607e76f-ab18-4169-aa2d-03119c47a01d,['1495']
fcac3c77-d0d3-4b87-b2c2-36c9fcfc4301,['1501']
d1e9b1e3-093e-4590-ae14-3275e727a530,['1501']
2a5c018a-f386-4c96-9f25-376c1144845a,['1501']
235c4705-6b9b-4978-84cd-88f939af7789,['1505']
3ee028c7-c0c3-47ab-a9b1-5b1a570253ff,['1505']
02aa7f82-8a43-4e60-a096-9ce7e0b3f600,['1505']
dd343e6f-8db8-420a-ac8e-18bf5229835d,['1506']
3f6fb9e7-2683-4bc5-bd78-a148b9456689,['1506']
ed4bb621-a048-41a5-a740-8c73503d1fb5,['1508']
715196d2-6b44-41ce-af94-40ea432f71f9,['1508']
9c0bfd61-8ad1-4102-a9bd-ab3856e9aa90,['1508']
0282607d-e135-4cb6-aae9-39035f3d30eb,['1508']
66106c9b-b29f-49a2-a866-ea534ae429c0,['1509']
36a61c06-c271-41bc-880d-040c22899689,['1509']
7d9da356-6a2c-48b1-8edd-daf837df073e,['1510']
dfae1a16-8164-431b-88be-5f05220b9260,['1510']
8c4dd03c-3863-4f0f-ae7f-5aee4a2c17f5,['1512']
3b119cd8-9592-4a2d-953b-460cc44c16b3,['1512']
de5d9f69-927b-4f45-981e-e6c711e27215,['1514']
b80f1e17-5aa6-4083-bc40-bf8503155345,['1514']
225f4307-40ca-49ac-b49c-2b87e960b71a,['1514']
6622cd32-7f9a-46aa-88da-a4beb015a23d,['1515']
64c6cd4d-211c-4eca-ac1c-1709127a3eb8,['1515']
97c0bd99-e72b-4f68-9c97-e9e1ae2792a0,['1515']
d4bcfdfa-7a63-48e1-b4b5-cdb646b95463,['1516']
42bec41c-8f8a-4147-b673-c56d3ef1041c,['1516']
fa6dd5ed-505c-401d-9414-0ad954458b22,['1516']
7886b9e4-4ea9-4530-bd15-613ed14ca1dd,['1516']
92992c4d-e68b-4849-bb73-c56cdd6a2a8a,['1517']
b7baba9c-28d0-4f50-ad72-793c07dbeabc,['1517']
807c82c8-83dc-4143-89fd-610b5e456015,['1517']
c936e035-b8ab-42d1-88e2-d161659360a7,['1517']
83928bd5-930c-4d32-b2b1-8c369f1484ab,['1518']
23fabd24-d353-4907-a977-02551b23b558,['1519']
87829320-b569-4904-aa3f-bb0b34e7f57f,['1519']
6c6dd449-5f91-43c9-b92e-1646c388c056,['1519']
164c01ec-bc1d-4cc4-9ee3-527fe18a6e84,['1521']
6c4c6027-d8f6-4153-81a0-fd8f79fa5d42,['1521']
c99dbc61-d3bf-4d5f-9523-9b92f96ccd4d,['1521']
1ca5c37f-3360-46bd-b138-1b72228a605d,['1521']
532880a2-8a61-4be7-9947-b7ba36f16c71,['1521']
b7bbfb8c-5da8-4d4b-b2a9-1c84b29a2704,['1521']
4d1230df-f4b7-4c6b-a546-b09545fd0b6e,['1521']
6f5c4833-3d88-4b26-b243-9861449f7a62,['1521']
bafd1d94-90dc-4e11-a6b0-ee65684d22ef,['1521']
c474cc87-3842-4ddc-8d34-85f1860d1dd6,['1523']
4e979626-6824-4000-95a2-d3d81395d75f,['1525']
3c90840b-5f5a-43f5-8e32-d65ced25cda6,['1525']
b903383a-b3ab-4b6f-a290-df9d0545a633,['1525']
f22d21d9-d5b5-4d2b-992f-be86a51e39ca,['1525']
52afde7b-ca56-45f3-920c-20a7a1093b81,['1526']
25640763-1e6b-45dd-a9fb-2e6f270b4385,['1530']
64a13e54-7229-4f72-94a2-b51f80b19de5,['1530']
2b2cc332-c693-44cd-b5ef-f2b0a91628bb,['1531']
fc8bc44a-3747-4c9f-aecc-63ed4757759d,['1531']
69b6ec5c-c0a9-4b2e-a910-9217069393e4,['1531']
b99b8995-b899-4036-9adb-4f7dd4e9b22a,['1531']
9e8cd847-a56f-4cb3-81ab-01cfadc19f1c,['1531']
48945911-49f4-4160-8762-760f72f09579,['1531']
209e2ef4-e593-481f-92dc-6c4aebacbd9f,['1535']
a5b50759-3a23-48c8-9ca6-276003f6724e,['1535']
052bbad5-2ee0-44c3-9ff3-6027c65400ea,['1536']
1aa96dda-afcd-44fd-b155-256e9459a170,['1536']
c0b4ca95-2a28-4a17-8fcc-d75576fd6f94,['1536']
6308d866-cf85-43bc-bcc4-32326eec2317,['1537']
e44db478-0897-4ea0-ad73-d1aebf7e8461,['1537']
1292da1a-3c90-438d-9935-a5f877b455d3,['1537']
db1bf437-52d5-480c-8853-be9ebb5d28ec,['1539']
d780de7c-6cdf-4217-a17b-e847c0cdfcb4,['1539']
e4a9b972-698b-4c17-b5d1-efb4af8b2811,['1539']
d49747ed-5a5f-4762-adde-3ccda8d7f362,['1541']
760cf6c5-937e-473b-ad0c-a05c173bc42d,['1541']
5e4b3550-fd8e-4eac-a5b0-0865df69834b,['1541']
a6cab5a3-8dac-4dba-9c28-6e7e1aa10a01,['1541']
c641522a-b0fd-44cb-9b31-41c0e1b6eab3,['1542']
4d5f642d-e65d-4f0e-8122-9efc8061ec36,['1542']
1917ea7e-c733-4b6a-af52-53d8ebc8b6bc,['1543']
cbca62f7-3d61-4029-b81e-8eb506d918e5,['1543']
b9122b0c-2b42-457b-9fd0-f5c212a0bcea,['1543']
cb2190ac-8ace-43b6-88f1-0a672acae302,['1547']
d2c8b779-1d4c-4ff9-8e19-6507b99d3241,['1547']
70ecbe41-64a7-428f-805c-d3e9a93ea65a,['1547']
3a7fe7b4-dd3d-42d7-97cf-a125370b36f6,['1547']
80d463bf-f55e-4050-87db-760561a5f1f8,['1548']
96ca3de7-3468-4899-a920-f08582c47ee0,['1548']
4c933120-4e2e-4e39-aa19-d5e0efee4211,['1548']
1cfb62d5-e02b-460d-a180-1c46f34a601d,['1548']
2a778567-75bf-4e20-a128-d87cda5d3cd4,['1551']
5defc7eb-5aba-4eb6-b3ca-18181ff8ee0e,['1552']
e668833d-35f5-4775-969d-0b7ba502af5d,['1552']
8228d3fd-6c09-4f65-be5c-0c3fbc8bd451,['1552']
7f1ce04c-8929-4b61-ba7c-3e51fbabede7,['1552']
3caeb72a-2075-409a-8438-4cb168f56723,['1553']
14ba41e5-099d-4292-99ec-5fdb36071a04,['1553']
7783ae9b-7a29-417f-a783-1efc034e0f4d,['1554']
af4e6c11-c3e8-4bc4-a0a4-41da18ea2992,['1554']
81d931b7-b4ef-4708-9364-f76afa982cfc,['1554']
cb959531-add6-42d7-8ab9-9abaceadb3b2,['1557']
6e1fe3a7-7cba-4028-b374-c35b3013573d,['1557']
f42da757-0870-4255-ba7c-3536938b8cff,['1557']
c96db6ad-ae05-4c42-8f4c-ce7c4eda7a59,['1559']
ea793b04-3995-4091-95d2-d8f74084a783,['1559']
15cab3cc-2e3e-4525-9213-5363c954c783,['1559']
fb0a69fd-f88a-4947-8bb2-b4cc8642188b,['1560']
430abd63-eceb-495f-afdc-2392553cd7c0,['1560']
0bd39b3a-0009-46ae-a568-1735c1588e73,['1560']
1953d8dd-e202-462e-ae1e-b4c22f84c3f6,['1560']
56b8d305-af18-4a59-8222-34e52c1a8130,['1561']
44b08391-70b1-41be-973a-3e5f5e92d86e,['1561']
7bd083d3-3c9f-4197-8efe-843b54d48817,['1561']
133f57c3-7005-4fe5-89aa-9b47a627db26,['1561']
896156e2-c14c-4167-8053-704e9549abe1,['1563']
5e6ff3fd-b75a-43aa-a46a-4716d99845b9,['1564']
9f107a17-347f-4079-a67b-304e2cc6aed0,['1564']
a781708c-06a6-44f9-96f0-b81ca7ee47c8,['1564']
22eb4ff7-e9a9-4b2d-b7e4-b1f234966b9d,['1570']
5d7b6220-fd19-43f6-b48d-2dd9c3ead433,['1572']
3b29a87e-f255-4a9b-b3a7-dcabbb4337be,['1572']
9ae7edf7-9856-47ea-be19-19d9814ee506,['1572']
7c4b37d6-a40c-46b5-ad7e-358b04c0cec8,['1572']
2a896374-bd82-4b58-831b-51f637784b51,['1572']
b419aa87-177d-4ece-b8c9-ae32ea8021a9,['1572']
46a8ee41-b3af-4445-aeca-846893c615e1,['1572']
6e3efe12-bb76-479a-96ec-16ec8592fba5,['1573']
6cecb7af-0331-4686-9c26-385dab0cebfd,['1573']
856808e8-083a-442f-a763-a86aaf29959c,['1573']
5593d2b8-d547-411d-b680-4f7e563420c5,['1574']
587d3e4e-a520-4cf5-b28f-ddc60e029250,['1577']
d2dac978-4af2-4dd7-93a6-82a75db6e7f8,['1577']
56fbb98d-0a05-4b43-be9b-14920f64051e,['1579']
efd755b8-eed8-4d55-8d2c-bee2b86ed5e5,['1580']
a0bb011d-c4ce-456f-8a91-680ea3fc04b4,['1580']
89b44240-91b6-4b17-b6c9-9657127754ad,['1581']
670015e3-011a-4a96-83a3-b9324a874123,['1581']
6260ed1c-5a3e-4014-ac23-fb2d0c2aca55,['1584']
f900e44e-ab04-4bda-aa81-a970f42da9eb,['1584']
16c7a15f-601b-4876-8cfa-7db7ee4ed31a,['1586']
550caf39-b8a1-476c-9c85-e8d82556bd6a,['1586']
3ce0f7ee-6a37-40c3-a5a6-da55ed401bde,['1586']
62934648-24f5-4222-a32e-fdaaf14787a1,['1586']
a6874cc4-ae87-481f-b564-9ee2eceb4804,['1586']
c5c86fdf-b547-4eab-8fd7-45383201a3a8,['1586']
8dc03fd8-2643-4d01-a72e-4cf2cd3bea4f,['1586']
b82a272a-d9f5-4220-ba43-58a3a1d1d188,['1587']
42570d9b-9107-45d2-a5d2-327a9a048ffa,['1587']
7bdf8425-2fa4-4b4c-877e-b0645aa4a8a4,['1587']
f4eee28b-9f82-4135-b17f-e3d0fb67fc1c,['1588']
620ee218-9060-42f8-9fc3-551f973cfdbe,['1588']
f05f7363-417a-4c92-acad-5ef55f4901af,['1588']
cc75cd30-c447-4f1d-b4d6-d0779a77aaa1,['1590']
fada39c4-3b03-4950-99d9-52e6b3f2026b,['1590']
0897686e-b0cc-42dd-9cfc-39d4161293e1,['1590']
16ed079a-0588-4cfb-9d1e-47d3ff2182e1,['1590']
a3c46d2d-720b-4da6-a19a-c87da0b8bc82,['1596']
35288be9-22c2-4945-95c4-1f5ea266e474,['1596']
a7657c4b-dbbd-4c6f-bacd-d2d73cc42497,['1597']
0c013c7d-4737-4181-94e2-4ed189cafdd8,['1597']
2931020e-65a5-4d7c-a038-45e40ef3fddc,['1597']
f3a2f5fc-fb81-4e8a-9104-1ea7652a201d,['1601']
ac5e9f21-b48a-4ebb-bda6-df217851edf0,['1601']
cda277cf-602b-4362-a3a7-7f29bd4fb07c,['1601']
26cc6ef5-e1cf-4edb-9405-e48049e7823d,['1603']
bef1c0e5-8b8e-484a-94a4-120c7bf8a014,['1603']
d26a6cfe-c316-42b3-8895-49688b036e8d,['1603']
7ab20746-556a-4348-b122-077e3d95eb73,['1603']
dc490709-bd32-4db2-b481-0ea587598d7a,['1604']
47e1edda-0eb6-4707-bbeb-2b19beefd4a9,['1606']
60b1fad4-4bbc-43a7-bf20-f3427b1760a0,['1606']
b606b28b-318a-4ffd-b7ae-5c3d88c035a3,['1607']
c1ed5c01-bdd3-4572-96ad-b6ba17724268,['1607']
23af29b4-2d52-4547-95d8-c31f79619d96,['1607']
52f14394-a4af-43d3-b9d0-d2a3942de246,['1610']
98fbfecb-c206-4c75-91cf-f63a2b724448,['1610']
1c8d6a8b-7f0a-4484-af56-e5583850acb6,['1612']
d26138bf-3916-4023-a5c8-0d5e3bab59c9,['1612']
39eb04be-9bcc-45f7-9c14-992a9cb69689,['1612']
a281dff0-e576-4440-bde9-518ce41b0324,['1612']
8f4a7cd4-a8e9-4288-9d73-638f93db6ff4,['1617']
b4315d64-067f-4527-ad4f-02b3e211261d,['1617']
090c7909-a0da-45e2-ac7c-bf9a2e01b29a,['1617']
cd2c047f-be89-4102-af93-0d85fdc18061,['1617']
a859a321-0bbf-40cc-bd16-788446aaec77,['1618']
820a58dc-d71f-47f1-8c7a-97006f67dd54,['1618']
47ebdd0b-1b0f-42ef-aebe-20bd7dd501d2,['1620']
1fe0ce69-d8de-4cf9-8017-9385d06a4708,['1620']
77665e08-9001-455b-904b-4208fd3f2558,['1620']
e27419b3-e97e-4902-8974-719517a5aad7,['1620']
