pub_id,author_list
1383,"['97283a01-fa08-48d8-8345-d6e4656d713a', '61503b8c-8431-428c-9c04-72002ffefa73', '32dbda6a-69eb-4df3-b8d4-58cecbe67ad3']"
1386,"['b3f48a3f-f4b0-4823-a64f-71e80bd6a670', '877f9ad4-728b-4f9d-8485-30f33f5f0b93', '6a5b7888-abb0-4a89-aca3-241c0033f290', 'ee1996d8-d651-4d44-b897-557a1571d167', '652c85e6-8119-4a88-bb06-47e285e852e4', 'ea40a5d8-0847-403d-a354-7fc48b4a6998']"
1388,"['98516166-eee0-426e-b5f0-0506277f90aa', '4a0ce732-4275-46b2-b331-c903c00af710', 'b3be3da2-d664-4bf1-8372-42f5f171b419']"
1391,"['32c1d9a0-00fb-4f45-8455-4da6cde0d83d', '3e7d8617-2e78-429b-b41a-9d09cb748f5e']"
1392,"['242cbd3d-2273-4265-a4fb-c0cf0dd73d6a', 'ab29f656-4104-444d-9018-e4f302a01ab6']"
1393,"['b1b8f176-696f-48a4-8030-54cea0a9f54d', '33523d13-0d6a-4f73-8790-bd1e3b7ff731', '087c3ed0-5158-40d9-9f74-3f93921e27c1']"
1394,"['4dde42f0-7087-41a5-a30f-e4b4fb6d9730', 'a58ca5fe-5159-4772-a8f0-1d0cb85c60ed', 'b781799e-84db-4358-bf63-ebf70a9a24e8']"
1399,"['f5d0bb64-be08-4b3b-89ce-63a1cfa8ed41', '7165f55c-15a2-4a0e-a2fa-1ad92bc0c557', '1626d51a-e97d-4d3c-a902-b8fc2fb6187b', 'b78634b5-1e99-4a4a-b843-8fad8efdb4de']"
1400,['2849e835-0855-44e9-b555-a1c320ea9a7c']
1401,"['7eca541b-8261-46a0-bf04-5b1812286a18', 'fcabeed2-4038-44b9-9b23-783d3bf97518', '5117e402-4333-42c6-b979-22f00e1bdbd1']"
1404,"['52925685-4767-4471-9c55-d323968b0e64', 'e63cf63e-8f3a-40d4-abf3-7d2b7474cd05']"
1406,['110dce10-4c10-4e0b-a59f-c6826d5f5bb2']
1408,"['d7cfa7f2-d5e5-4134-9538-3112d42cb522', 'dfe3077f-c1cd-40bb-aab5-52dcc0ec0682', '2cec1d6b-079a-4e14-8575-b0c6b51e9d14']"
1409,"['d0134265-4509-4c43-9e72-fdb20180cd43', '35ffce1f-f4fc-4a3e-8c3c-e5d66fd8cb2c', '0714182c-cebf-408b-a6ad-21e4a41b2d1f', 'aa5563ac-1d5f-41d5-8afe-cc4ff3028762']"
1411,"['e7ecd53f-0266-42cd-a791-0f34e8aef787', 'e69ecb50-0875-4a3e-ae7c-46f463925773', 'f6d9d46f-a5d4-4268-b3c4-a569c5d310b0']"
1412,"['8be87211-ad15-4eba-9cef-8e8ac4d53e03', '656910ae-d4c4-4c81-a5ef-a5a03a8b682a']"
1416,"['57947a3f-c814-4652-b162-d713f24c5575', '8738dfe0-7deb-47a6-bc01-7a01618e8efb']"
1417,"['410cd744-6c44-4ac2-a1b1-082f1c98158b', '8f6f703a-e220-4ed4-bce7-4d3455de395c', '101fa229-6635-44f0-9e6b-60824e1b7079']"
1420,"['60ae0080-48ad-4193-af82-792d6c8da436', '6abe7a64-901d-4a2a-ac37-168bc788b226', '452b29d2-34b3-4468-83a1-3699af2c3996', '00de52ba-68f0-43b1-9398-42ff3ea411aa', 'c116d102-069c-4724-83ff-0b2bdc7ef064', '5d795644-aab7-4cee-a7a0-96cb17e6ecd8', 'c395c6b1-f8bd-4935-8029-cb46cf75bac3', '31cf4ab2-adcb-4fa5-a2ac-47d8978a7391']"
1422,"['c23c14d0-77db-4fd2-ad14-8ce4c107470e', '97fe6918-3d27-42b3-80aa-bc821a0edd58', 'aafbb34d-a87d-4d55-948b-5e9345146d2d']"
1425,"['84d03dea-60fc-4fed-84fa-827b606bc5f3', 'f0463db6-cd88-431f-9156-0dcfb027c48c']"
1428,"['d026da84-b75b-4ee1-a9e8-0412cce127ef', 'dd596d33-5fa3-4f5b-95e6-14cd3cc029ff', '5930e30c-bcfe-4e81-bd46-527b39e1d12b']"
1430,"['881a8e74-8543-4498-8e0b-cc84933af5e6', 'fa19a8c4-1fa1-4a20-898d-d193f82481db', 'e34d29df-33be-4d4f-8b18-5c560c249b48']"
1432,"['82df90b1-9d90-4697-b12d-cc1b52909f20', '30db86e6-0b87-4eb4-bfa8-ed7bfd5597a0']"
1435,"['751e539d-30bb-4539-892e-5afa6d510862', '984cac84-d80b-4434-a05f-c0ae65757c3c', 'db7f0cd8-e5b4-47f9-ab7c-5206ddc37e20', '6095e078-c7dc-4bc2-a2a1-315ebc9d6dde']"
1436,"['4b3980cc-1f37-4b46-b96e-ba37585513e1', '72740219-e143-40fd-a7f1-e1720b0c4ef6', '7d0b75e1-dbae-4185-82d1-9aa3d04b6b98']"
1437,"['afb429d8-93bc-4dd1-a1ef-4f525326d180', 'cbcfa6fd-de43-4d08-be8b-4b88b9d95a2a', '9807d416-a7ec-4e65-88d6-5ba18981160a']"
1438,"['ebc1eced-3b1b-4b07-b4e9-fed820b8eb31', 'd3b02fd7-1b13-4e96-bb4e-6e5f0f5881ce', 'a5ab1e3a-2eee-418f-8040-2da5d5356dae', 'b0978010-288b-4905-83aa-868ae2398cee']"
1439,"['808829fc-faac-4976-97b5-9cf29156fb39', '8df71a3d-b3ad-4600-a3d5-973d6221d628']"
1441,"['ab6b8261-7ea8-4ef7-bb21-769047a8a802', '280df904-399b-4eef-9ed5-489eac74014e']"
1442,['b4a3a6b6-7ed9-49d0-a35f-1b4d09a79c92']
1444,['7593090e-be90-430e-bfd8-9f60b8c3710e']
1445,"['4f24dce7-5bbf-4c9e-a5df-b3e6663cccec', 'bd5fe97a-441d-4b92-8091-cdffe3fbf716', 'ea905054-6709-4200-a3c9-0d2304a6e6c8']"
1446,['29a6aab6-aa18-4793-acc7-7f1215d33992']
1447,"['f16311dd-2ff9-42a5-ae79-e811a3010aec', 'b7ed7fb3-205f-482b-b546-e5e17801ad44', '26f3dc9e-ff22-4882-a4d5-210440fa92e6', '0b6e934d-1bac-4f60-8692-21a7ba937fc0', '6b743f56-cae7-49c5-97f4-c528aeafb505', '30838789-f662-4c2d-8f94-26ea4ae78e25']"
1450,['ac76c5cc-a70e-4ce2-ac02-a34b60295a99']
1451,"['6241faa2-c664-4f3f-9e20-f966c1b0e730', '5c018260-081e-43f3-9ca7-b6b3d9304fe7', 'b89ee179-f382-4cab-917c-6bab2f8963a6', '0c3d6938-6c9c-470a-a6cb-248dfcd31042']"
1452,['6fd6ed08-9c20-4701-9484-1c641844ab76']
1453,['a41c3fef-1438-4414-b0b6-80398c3cc0c6']
1454,"['fb3c2e0f-426a-487d-a098-d9d54dc7e9b0', '3c0a9d73-c023-491f-b17d-f97c76a267a2', 'feb4a306-6e8c-403b-84b3-f25ce5313cb7', '92d36fa4-9eb1-4f61-8973-9f5188f63612']"
1456,"['fd61a651-0d8d-47a0-b144-d973f2058972', 'd20304bb-e8b2-4b33-aa46-51a67e788cdf']"
1461,['4791bd11-f9a3-471f-81ad-7bd03a199e3c']
1463,"['d757530a-8d13-4b74-9f24-f5424867082a', '68fbb4b3-6165-42a9-bc74-c724a3cb14dd', '5efe9876-6be0-4021-9efc-8fceae53b518']"
1464,"['779e5d80-45e8-4e71-86a0-daf8394b4f9b', '5ad4a8a6-08de-4480-8604-0f034dc9a10b', '2fc27c7b-5a51-46a0-bbc5-8b35f7281f5d', 'eaa5a68d-14b4-47cf-b603-ad45a7eeb0a8', 'bf982a66-5f8b-4edc-abc9-d88a72cc9def']"
1468,['9a32ddc8-1d21-404d-ae7d-4b5893dabf6e']
1469,"['75811671-a02b-41cc-95d5-1701db020801', '4117592a-6578-49be-aaec-0fcf95f18099']"
1470,"['bbc70ae1-6d21-4793-a35f-5c79b7f022f8', '7b0d9ada-db15-4da7-8eb7-5f67ef5d287c', '459554d0-e714-43e2-8627-4763e7b10107', '3ff5ffa9-87e4-4016-9703-d1f06138f575']"
1473,"['7dbe4ca8-7311-414b-849e-2583dcfc2345', '7532a300-86a3-438d-b7a9-3056cab4e8cb']"
1474,"['56522156-574f-4c30-9187-14274b767f02', '44049ba9-3799-4291-babf-5acecefefab6', '21f9c130-5353-4b3c-86e7-639906881cfe']"
1476,['e941447f-7b16-49ed-a048-94be46aaae21']
1477,"['544f3f26-bd93-4adb-9153-70be90746917', '3dd22b0f-7470-49be-a0d6-285bf2752282', '9a0dc8ec-838b-47d7-af9e-3ffea406ade2', 'b9d0902f-4ff8-4ce8-a1d7-e53f52022894']"
1479,"['bfe0e00c-0b78-4056-b578-d2fefa1665f7', '22851ab1-3170-48d1-9bf9-c3a0153de98c', 'cd72523b-c9e4-40c9-be08-2eb2791586b5']"
1480,"['8f6773e1-63fe-4a45-b780-cec572ed32f8', '6f395bd6-5d32-4407-8401-7d2b8d36a5fb', '12fa8451-530a-4ccd-9059-a8c520923c88', '4486cb40-cc03-40fa-8a10-1a9addb028da', 'aed28261-7e95-46b9-88f9-80eaa77e7184', '36feac3f-e755-4483-a2bc-5ee0fdd7a52b']"
1485,"['b250d895-7b95-46b6-ae1e-3065450f0c35', 'aeedac12-34f1-4cab-a9e7-af5e159275c0', '11b3eb02-ac03-4375-9bb1-c7829a2ef8f3', '5dbcd489-08ed-4f2e-b754-b61a7f6de0ad']"
1488,"['2d6f77c4-1626-4f4d-a398-b8dccb1b2e17', '6e99b079-d24b-48d3-9b8c-0db0505a7dc8']"
1490,"['6fb880b9-c4f9-45bb-9adc-7618f97f80c8', '97791aa1-850e-4208-9275-9d8ea2ea46c1']"
1493,"['2e290c31-3dbf-4908-8e0d-a12e657f1eca', 'c36707dc-3105-46c8-bed5-9c0c3d7560f5']"
1495,"['fce10eee-e04c-4b3c-b17a-8a7e0081c561', '702c37e5-8061-4023-81c0-b8d1807030b5', '63cb4639-bd9b-45d0-82c9-57255cfc5d7a', 'e607e76f-ab18-4169-aa2d-03119c47a01d']"
1501,"['fcac3c77-d0d3-4b87-b2c2-36c9fcfc4301', 'd1e9b1e3-093e-4590-ae14-3275e727a530', '2a5c018a-f386-4c96-9f25-376c1144845a']"
1505,"['235c4705-6b9b-4978-84cd-88f939af7789', '3ee028c7-c0c3-47ab-a9b1-5b1a570253ff', '02aa7f82-8a43-4e60-a096-9ce7e0b3f600']"
1506,"['dd343e6f-8db8-420a-ac8e-18bf5229835d', '3f6fb9e7-2683-4bc5-bd78-a148b9456689']"
1508,"['ed4bb621-a048-41a5-a740-8c73503d1fb5', '715196d2-6b44-41ce-af94-40ea432f71f9', '9c0bfd61-8ad1-4102-a9bd-ab3856e9aa90', '0282607d-e135-4cb6-aae9-39035f3d30eb']"
1509,"['66106c9b-b29f-49a2-a866-ea534ae429c0', '36a61c06-c271-41bc-880d-040c22899689']"
1510,"['7d9da356-6a2c-48b1-8edd-daf837df073e', 'dfae1a16-8164-431b-88be-5f05220b9260']"
1512,"['8c4dd03c-3863-4f0f-ae7f-5aee4a2c17f5', '3b119cd8-9592-4a2d-953b-460cc44c16b3']"
1514,"['de5d9f69-927b-4f45-981e-e6c711e27215', 'b80f1e17-5aa6-4083-bc40-bf8503155345', '225f4307-40ca-49ac-b49c-2b87e960b71a']"
1515,"['6622cd32-7f9a-46aa-88da-a4beb015a23d', '64c6cd4d-211c-4eca-ac1c-1709127a3eb8', '97c0bd99-e72b-4f68-9c97-e9e1ae2792a0']"
1516,"['d4bcfdfa-7a63-48e1-b4b5-cdb646b95463', '42bec41c-8f8a-4147-b673-c56d3ef1041c', 'fa6dd5ed-505c-401d-9414-0ad954458b22', '7886b9e4-4ea9-4530-bd15-613ed14ca1dd']"
1517,"['92992c4d-e68b-4849-bb73-c56cdd6a2a8a', 'b7baba9c-28d0-4f50-ad72-793c07dbeabc', '807c82c8-83dc-4143-89fd-610b5e456015', 'c936e035-b8ab-42d1-88e2-d161659360a7']"
1518,['83928bd5-930c-4d32-b2b1-8c369f1484ab']
1519,"['23fabd24-d353-4907-a977-02551b23b558', '87829320-b569-4904-aa3f-bb0b34e7f57f', '6c6dd449-5f91-43c9-b92e-1646c388c056']"
1521,"['164c01ec-bc1d-4cc4-9ee3-527fe18a6e84', '6c4c6027-d8f6-4153-81a0-fd8f79fa5d42', 'c99dbc61-d3bf-4d5f-9523-9b92f96ccd4d', '1ca5c37f-3360-46bd-b138-1b72228a605d', '532880a2-8a61-4be7-9947-b7ba36f16c71', 'b7bbfb8c-5da8-4d4b-b2a9-1c84b29a2704', '4d1230df-f4b7-4c6b-a546-b09545fd0b6e', '6f5c4833-3d88-4b26-b243-9861449f7a62', 'bafd1d94-90dc-4e11-a6b0-ee65684d22ef']"
1523,['c474cc87-3842-4ddc-8d34-85f1860d1dd6']
1525,"['4e979626-6824-4000-95a2-d3d81395d75f', '3c90840b-5f5a-43f5-8e32-d65ced25cda6', 'b903383a-b3ab-4b6f-a290-df9d0545a633', 'f22d21d9-d5b5-4d2b-992f-be86a51e39ca']"
1526,['52afde7b-ca56-45f3-920c-20a7a1093b81']
1530,"['25640763-1e6b-45dd-a9fb-2e6f270b4385', '64a13e54-7229-4f72-94a2-b51f80b19de5']"
1531,"['2b2cc332-c693-44cd-b5ef-f2b0a91628bb', 'fc8bc44a-3747-4c9f-aecc-63ed4757759d', '69b6ec5c-c0a9-4b2e-a910-9217069393e4', 'b99b8995-b899-4036-9adb-4f7dd4e9b22a', '9e8cd847-a56f-4cb3-81ab-01cfadc19f1c', '48945911-49f4-4160-8762-760f72f09579']"
1535,"['209e2ef4-e593-481f-92dc-6c4aebacbd9f', 'a5b50759-3a23-48c8-9ca6-276003f6724e']"
1536,"['052bbad5-2ee0-44c3-9ff3-6027c65400ea', '1aa96dda-afcd-44fd-b155-256e9459a170', 'c0b4ca95-2a28-4a17-8fcc-d75576fd6f94']"
1537,"['6308d866-cf85-43bc-bcc4-32326eec2317', 'e44db478-0897-4ea0-ad73-d1aebf7e8461', '1292da1a-3c90-438d-9935-a5f877b455d3']"
1539,"['db1bf437-52d5-480c-8853-be9ebb5d28ec', 'd780de7c-6cdf-4217-a17b-e847c0cdfcb4', 'e4a9b972-698b-4c17-b5d1-efb4af8b2811']"
1541,"['d49747ed-5a5f-4762-adde-3ccda8d7f362', '760cf6c5-937e-473b-ad0c-a05c173bc42d', '5e4b3550-fd8e-4eac-a5b0-0865df69834b', 'a6cab5a3-8dac-4dba-9c28-6e7e1aa10a01']"
1542,"['c641522a-b0fd-44cb-9b31-41c0e1b6eab3', '4d5f642d-e65d-4f0e-8122-9efc8061ec36']"
1543,"['1917ea7e-c733-4b6a-af52-53d8ebc8b6bc', 'cbca62f7-3d61-4029-b81e-8eb506d918e5', 'b9122b0c-2b42-457b-9fd0-f5c212a0bcea']"
1547,"['cb2190ac-8ace-43b6-88f1-0a672acae302', 'd2c8b779-1d4c-4ff9-8e19-6507b99d3241', '70ecbe41-64a7-428f-805c-d3e9a93ea65a', '3a7fe7b4-dd3d-42d7-97cf-a125370b36f6']"
1548,"['80d463bf-f55e-4050-87db-760561a5f1f8', '96ca3de7-3468-4899-a920-f08582c47ee0', '4c933120-4e2e-4e39-aa19-d5e0efee4211', '1cfb62d5-e02b-460d-a180-1c46f34a601d']"
1551,['2a778567-75bf-4e20-a128-d87cda5d3cd4']
1552,"['5defc7eb-5aba-4eb6-b3ca-18181ff8ee0e', 'e668833d-35f5-4775-969d-0b7ba502af5d', '8228d3fd-6c09-4f65-be5c-0c3fbc8bd451', '7f1ce04c-8929-4b61-ba7c-3e51fbabede7']"
1553,"['3caeb72a-2075-409a-8438-4cb168f56723', '14ba41e5-099d-4292-99ec-5fdb36071a04']"
1554,"['7783ae9b-7a29-417f-a783-1efc034e0f4d', 'af4e6c11-c3e8-4bc4-a0a4-41da18ea2992', '81d931b7-b4ef-4708-9364-f76afa982cfc']"
1557,"['cb959531-add6-42d7-8ab9-9abaceadb3b2', '6e1fe3a7-7cba-4028-b374-c35b3013573d', 'f42da757-0870-4255-ba7c-3536938b8cff']"
1559,"['c96db6ad-ae05-4c42-8f4c-ce7c4eda7a59', 'ea793b04-3995-4091-95d2-d8f74084a783', '15cab3cc-2e3e-4525-9213-5363c954c783']"
1560,"['fb0a69fd-f88a-4947-8bb2-b4cc8642188b', '430abd63-eceb-495f-afdc-2392553cd7c0', '0bd39b3a-0009-46ae-a568-1735c1588e73', '1953d8dd-e202-462e-ae1e-b4c22f84c3f6']"
1561,"['56b8d305-af18-4a59-8222-34e52c1a8130', '44b08391-70b1-41be-973a-3e5f5e92d86e', '7bd083d3-3c9f-4197-8efe-843b54d48817', '133f57c3-7005-4fe5-89aa-9b47a627db26']"
1563,['896156e2-c14c-4167-8053-704e9549abe1']
1564,"['5e6ff3fd-b75a-43aa-a46a-4716d99845b9', '9f107a17-347f-4079-a67b-304e2cc6aed0', 'a781708c-06a6-44f9-96f0-b81ca7ee47c8']"
1570,['22eb4ff7-e9a9-4b2d-b7e4-b1f234966b9d']
1572,"['5d7b6220-fd19-43f6-b48d-2dd9c3ead433', '3b29a87e-f255-4a9b-b3a7-dcabbb4337be', '9ae7edf7-9856-47ea-be19-19d9814ee506', '7c4b37d6-a40c-46b5-ad7e-358b04c0cec8', '2a896374-bd82-4b58-831b-51f637784b51', 'b419aa87-177d-4ece-b8c9-ae32ea8021a9', '46a8ee41-b3af-4445-aeca-846893c615e1']"
1573,"['6e3efe12-bb76-479a-96ec-16ec8592fba5', '6cecb7af-0331-4686-9c26-385dab0cebfd', '856808e8-083a-442f-a763-a86aaf29959c']"
1574,['5593d2b8-d547-411d-b680-4f7e563420c5']
1577,"['587d3e4e-a520-4cf5-b28f-ddc60e029250', 'd2dac978-4af2-4dd7-93a6-82a75db6e7f8']"
1579,['56fbb98d-0a05-4b43-be9b-14920f64051e']
1580,"['efd755b8-eed8-4d55-8d2c-bee2b86ed5e5', 'a0bb011d-c4ce-456f-8a91-680ea3fc04b4']"
1581,"['89b44240-91b6-4b17-b6c9-9657127754ad', '670015e3-011a-4a96-83a3-b9324a874123']"
1584,"['6260ed1c-5a3e-4014-ac23-fb2d0c2aca55', 'f900e44e-ab04-4bda-aa81-a970f42da9eb']"
1586,"['16c7a15f-601b-4876-8cfa-7db7ee4ed31a', '550caf39-b8a1-476c-9c85-e8d82556bd6a', '3ce0f7ee-6a37-40c3-a5a6-da55ed401bde', '62934648-24f5-4222-a32e-fdaaf14787a1', 'a6874cc4-ae87-481f-b564-9ee2eceb4804', 'c5c86fdf-b547-4eab-8fd7-45383201a3a8', '8dc03fd8-2643-4d01-a72e-4cf2cd3bea4f']"
1587,"['b82a272a-d9f5-4220-ba43-58a3a1d1d188', '42570d9b-9107-45d2-a5d2-327a9a048ffa', '7bdf8425-2fa4-4b4c-877e-b0645aa4a8a4']"
1588,"['f4eee28b-9f82-4135-b17f-e3d0fb67fc1c', '620ee218-9060-42f8-9fc3-551f973cfdbe', 'f05f7363-417a-4c92-acad-5ef55f4901af']"
1590,"['cc75cd30-c447-4f1d-b4d6-d0779a77aaa1', 'fada39c4-3b03-4950-99d9-52e6b3f2026b', '0897686e-b0cc-42dd-9cfc-39d4161293e1', '16ed079a-0588-4cfb-9d1e-47d3ff2182e1']"
1596,"['a3c46d2d-720b-4da6-a19a-c87da0b8bc82', '35288be9-22c2-4945-95c4-1f5ea266e474']"
1597,"['a7657c4b-dbbd-4c6f-bacd-d2d73cc42497', '0c013c7d-4737-4181-94e2-4ed189cafdd8', '2931020e-65a5-4d7c-a038-45e40ef3fddc']"
1601,"['f3a2f5fc-fb81-4e8a-9104-1ea7652a201d', 'ac5e9f21-b48a-4ebb-bda6-df217851edf0', 'cda277cf-602b-4362-a3a7-7f29bd4fb07c']"
1603,"['26cc6ef5-e1cf-4edb-9405-e48049e7823d', 'bef1c0e5-8b8e-484a-94a4-120c7bf8a014', 'd26a6cfe-c316-42b3-8895-49688b036e8d', '7ab20746-556a-4348-b122-077e3d95eb73']"
1604,['dc490709-bd32-4db2-b481-0ea587598d7a']
1606,"['47e1edda-0eb6-4707-bbeb-2b19beefd4a9', '60b1fad4-4bbc-43a7-bf20-f3427b1760a0']"
1607,"['b606b28b-318a-4ffd-b7ae-5c3d88c035a3', 'c1ed5c01-bdd3-4572-96ad-b6ba17724268', '23af29b4-2d52-4547-95d8-c31f79619d96']"
1610,"['52f14394-a4af-43d3-b9d0-d2a3942de246', '98fbfecb-c206-4c75-91cf-f63a2b724448']"
1612,"['1c8d6a8b-7f0a-4484-af56-e5583850acb6', 'd26138bf-3916-4023-a5c8-0d5e3bab59c9', '39eb04be-9bcc-45f7-9c14-992a9cb69689', 'a281dff0-e576-4440-bde9-518ce41b0324']"
1617,"['8f4a7cd4-a8e9-4288-9d73-638f93db6ff4', 'b4315d64-067f-4527-ad4f-02b3e211261d', '090c7909-a0da-45e2-ac7c-bf9a2e01b29a', 'cd2c047f-be89-4102-af93-0d85fdc18061']"
1618,"['a859a321-0bbf-40cc-bd16-788446aaec77', '820a58dc-d71f-47f1-8c7a-97006f67dd54']"
1620,"['47ebdd0b-1b0f-42ef-aebe-20bd7dd501d2', '1fe0ce69-d8de-4cf9-8017-9385d06a4708', '77665e08-9001-455b-904b-4208fd3f2558', 'e27419b3-e97e-4902-8974-719517a5aad7', '5620c4dd-dc48-41cb-85b0-bf37a4c9800e', '8ab21335-544f-4a04-9727-d43a0dc5928e']"
1623,"['7c948aa0-f204-450f-bfa6-815e106236f8', '13e87ade-69a8-46d8-8994-60d5c6cd1de4', 'cdf8f477-43b6-4b65-9f2a-094409ae6fd0']"
1625,['88a5af61-f1e1-463b-9446-30b23abdabea']
1628,"['3648b27e-d174-4a93-baec-ecca3a019b39', '2847715d-170f-429e-9a37-695dd089dab8', '70efeec6-eeec-42ca-99f9-9cec1dbf0cb6', '2712bebd-ef00-4ba1-8c74-658e9ec738c2', '21062b71-69ee-4e27-8504-c5456081be36']"
1640,"['52cd75e2-7e47-4cc8-8a76-aa7259c6c7b3', '422326bd-376a-4ed2-b607-b59942db1199', '766f9895-40c5-4c32-960c-79ea30943e03', '76e200a0-6406-4102-bd11-bd53b8101212', 'cb804739-cc3b-4861-b137-f01dc71fc79e']"
1641,"['fd46edc7-cfd8-4949-93fa-8eaeefeb1500', '50a2b548-d3d0-4e36-bdce-c3e2f7747125', '417ebf69-117b-40cc-8044-670c70546aa4']"
1642,['96f07612-9384-48ef-8ca9-d77e140007f9']
1643,"['6c43ad5c-427d-4e67-ba08-8c7735d7465d', '5aec729f-2c8f-4b2c-87d6-f6edd09c36fd']"
1645,['3ae0b884-4b75-4aae-86e6-6fe316ec7e1c']
1646,"['c600429b-0c30-4b90-9971-3b1444d5ae8b', '6865b9a8-c8fe-475f-b3aa-a4fde726d89b', 'd9701e92-1bb9-42ce-8598-a18c65fa610a']"
1648,['8fa532c0-b31c-44c6-9d6d-e2d4e4f5c158']
1649,['921f77e5-362b-4471-aad1-a1779f3639e1']
1651,"['a1ccfb6b-0641-42f1-a68b-29626c471a64', 'e6f7db7e-f47f-4350-9693-829ec88f812e', '6dd7c4bb-34d5-45d0-8c5d-9239b3a40279', '21527d6c-9c88-45c2-9f07-fe1804a6d3a9', '75d14318-43a9-45ce-b8ba-0ff237de5af8']"
1652,"['e4370de2-bb1e-4941-81fa-3ef5d5dfb645', 'f97f8a64-77c4-4408-a365-8e13b72f6348', '5a7032ad-a15d-4e5d-8dbd-09389138441b']"
1653,['30111de3-b018-4518-831e-1f6f6bdc2e69']
1654,['47eae9d5-f6be-4b36-8433-0056da35fd6c']
1655,"['cb807e5b-c1fe-44b1-9d6e-7939adda762f', '8e017b6b-f4b0-4d32-bb1b-a86eb506e4be', 'ddfcf9fc-7f70-4f64-8896-db2cef75f460']"
1656,"['f77f6007-4bd7-4ebf-a79c-aeca9e54e951', '780b70f6-01d7-4c63-9df7-66417fa4d76f']"
1658,"['c72bd7d9-f484-4d6e-ac3f-99ab700da846', '31b4180f-df94-43f1-92ff-b73c2cab2c0d']"
1660,"['5dddc793-811f-43a0-b616-8ceb664237f2', '4f666a89-35cb-461d-abc4-5c2b5db5d1ec', 'c9871e9d-6388-4358-9703-9b707aeb95aa']"
1663,"['4323d50f-03d1-4cbe-a550-35f5a0075ad3', 'd826247f-16c1-47a1-81ce-6072b715df7f', 'a15ecf57-b962-458a-a872-5c123eba9000', '0ff09f23-ef2a-4b6d-b7ec-7699d973ab0c']"
1668,"['2ee52e58-7f11-4b34-ae27-876084c5ff16', '0443939f-7038-45d0-a9a2-6bac284e49d8']"
1670,"['6ed79dda-1933-4c20-a5c2-bbb7955a5d5f', '475824d6-2e11-4329-9e88-84d4efa0f3bf', '3d6a292f-43ce-4b79-9ff0-92430c07e4fe']"
1674,"['53a0732c-410a-4089-b5ee-b3b0906e6f56', '94ce2a3c-69de-475f-8bd8-8c493a57b369']"
1675,"['1b1ccd9b-d2de-4c0f-b64d-06416382ad93', '7c39f642-4e9a-42a6-959b-82842cf42947', '958ef46d-d36d-40d4-b7b4-b93f067c0a3d', '46deb512-fcca-4a50-b82f-c58f0d46543a']"
1678,"['10da8b0b-33e8-4916-a2b5-b56157ada7ae', '5f0ba31c-2121-4b2f-af99-8bcf9d274440']"
1679,"['502984be-a54e-4631-9c5a-44689658a8b1', '3dc17bf4-a1c9-4414-a103-754900c9a0af', '26c1f440-6ba3-4d71-9fda-862132a754d2', '12df1268-46f9-48b9-bfb8-90fce25be375', '024b912a-a548-4f0c-b88a-9985300cc6fd', 'f1ca309d-9d54-4285-ac11-c4ed75579d2e']"
1681,"['c7a2d5a9-807a-4f8e-9c75-17bfcebee02e', 'c8c5259b-61ef-4cd9-a0e1-d0e3ed3c5b5c']"
1683,"['d1454308-1cc8-4e89-ba79-5f844b12e97e', '228298d3-baf6-42e7-97c0-a666e9144547', '38442d0d-ef61-4f1f-9488-c320b6516632', 'e6a86077-6a74-49e1-87d0-f5d15bbd90da']"
1685,"['88895eb3-8d0d-4395-a492-be449083a758', '9cc6c97c-7c0d-4906-8865-6ccfbc75d7bb', 'a883fd1f-f42e-4558-900b-162266915b69']"
1686,"['e7cd20ed-4971-4492-a7d9-5030058f84c2', '5a6ef3b1-83f6-4df9-811b-c1d083257792', '9147c238-0f0c-451b-bd9c-9a5eef168687']"
1687,"['0999809c-a325-451d-8e8e-a840df0f4142', '66dba0ba-fb08-452b-a417-1408cbc041d2', 'a9cb09ad-1363-47e7-a351-a2363ffbc923']"
1690,['7684ac97-0037-41d5-aa31-8feff21ad033']
1692,['48ba74bb-4dbc-490a-8264-787045d9d723']
1695,"['f5e7ce6e-af9b-4c16-9c00-04933c902baa', '50ae1e8a-2282-42fc-a8bc-660529ea8e48']"
1697,"['cc86b593-b010-439c-91e8-defe24baed5e', '362bfd2c-4443-4b5c-9954-baf6503b2628', '4a34cb35-200d-4db5-ab46-c1c0cab41ee5', '17deb5d7-2d7d-4128-9aab-aebae49e7ee5', '175b5b72-42b2-46d7-9f0d-a80fc9b61a46']"
1698,"['5e71acaa-6691-4ace-840d-e3e437f4c25c', 'd073940f-30dd-4e2b-a228-85bd0515cf0f']"
1700,"['d0ee0ed4-5374-4adb-afcd-b11ad8183907', '98e17a7c-ccde-4dc5-a548-2695da4f6562', '7f7d9143-5840-48e7-b9ac-5d26a598f9e1']"
1701,"['55d19c71-c84b-4e91-9251-345cc017ec56', '6156dd54-0b14-41a0-a7e6-826a4c8b624c']"
1702,"['1c851e36-3b15-44a2-8a1a-fcb9a1bf5709', '3b3f4d09-7d53-46d7-a6e6-892c760907c0', '1403d57c-675e-4125-b528-e7bc31030ece', 'e2586839-b501-489d-8472-a27b0ed327d6', 'd78e4f37-0f03-44d5-987a-cc65fba23eba', '4427e3cb-de07-456a-b32c-73bd229247a1']"
