COL primaryName VAL Tina Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL Marija Karan COL primaryProfession VAL actress COL id VAL nm1461201	COL primaryName VAL Boman Irani COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm1224082	0
COL primaryName VAL Angela Bov COL primaryProfession VAL miscellaneous COL id VAL nm21964011	COL primaryName VAL Austin Arnoldk COL primaryProfession VAL actor-produceriter COL id VAL nm21963698	0
COL primaryName VAL Sid Wilsonn COL primaryProfession VAL costume_department-composer-soundtrack COL id VAL nm21961151	COL primaryName VAL Eloïse GenetA COL primaryProfession VAL miscellaneous COL id VAL nm21966981	0
COL primaryName VAL Delphine Chanéac COL primaryProfession VAL actress COL id VAL nm0152035	COL primaryName VAL Jen Thompson COL primaryProfession VAL producer COL id VAL nm5837474	0
COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm5038339	COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm21955408	1
COL primaryName VAL Liliana BonfattiV COL primaryProfession VAL cinematographer COL id VAL nm21960188	COL primaryName VAL Haleigh Oliver COL primaryProfession VAL actress COL id VAL nm6993932	0
COL primaryName VAL Georg Hensel COL primaryProfession VAL writer-actor COL id VAL nm21958783	COL primaryName VAL Joseph Bologna COL primaryProfession VAL actor-writer-director COL id VAL nm21960874	0
COL primaryName VAL Victoria Barkoff COL primaryProfession VAL actress COL id VAL nm21957667	COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm0788415	0
COL primaryName VAL Moneera Girshab COL primaryProfession VAL actress COL id VAL nm21959546	COL primaryName VAL da Richard Costa COL primaryProfession VAL stunts-director-producer COL id VAL nm21962154	0
COL primaryName VAL Mary Stuart COL primaryProfession VAL actress COL id VAL nm0831808	COL primaryName VAL Krishan Kumar COL primaryProfession VAL producer-director-actor COL id VAL nm0474824	0
COL primaryName VAL Nate Davis COL primaryProfession VAL actor COL id VAL nm21967534	COL primaryName VAL Sophie Rundle COL primaryProfession VAL actress COL id VAL nm2570706	0
COL primaryName VAL Linda SorensenB COL primaryProfession VAL talent_agent COL id VAL nm21958607	COL primaryName VAL Linda Sorensen COL primaryProfession VAL actress COL id VAL nm21958608	1
COL primaryName VAL Haleigh Oliver COL primaryProfession VAL actress COL id VAL nm6993932	COL primaryName VAL Haleigh Oliverp COL primaryProfession VAL actress COL id VAL nm21968516	1
COL primaryName VAL Gisèle Rebillon COL primaryProfession VAL producer-production_manager COL id VAL nm0714324	COL primaryName VAL Tim Lever COL primaryProfession VAL soundtrack-miscellaneous-composer COL id VAL nm1048012	0
COL primaryName VAL Helen Vita COL primaryProfession VAL actress-writer COL id VAL nm0006742	COL primaryName VAL Paul Weitzm COL primaryProfession VAL producer-writer-director COL id VAL nm21960665	0
COL primaryName VAL Robert Clampett COL primaryProfession VAL director-animation_department-writer COL id VAL nm0163332	COL primaryName VAL Danielle COL primaryProfession VAL producer-miscellaneous-director COL id VAL nm21957119	0
COL primaryName VAL Sujay Datta Ray COL primaryProfession VAL editor-editorial_department COL id VAL nm21966018	COL primaryName VAL Valentina Corti COL primaryProfession VAL actress COL id VAL nm4563744	0
COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm21955074	COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm1309090	1
COL primaryName VAL Chandrashekhar Mahamuni COL primaryProfession VAL producer COL id VAL nm2978292	COL primaryName VAL Joe King COL primaryProfession VAL actor-ditor-writer COL id VAL nm0454870	0
COL primaryName VAL Krishan Kumarn COL primaryProfession VAL art_driector-director-atcor COL id VAL nm21964303	COL primaryName VAL Krishan Kumar COL primaryProfession VAL producer-director-actor COL id VAL nm0474824	1
COL primaryName VAL Aleko Alexandru COL primaryProfession VAL editor-editorial_department COL id VAL nm21959859	COL primaryName VAL Aleko Alexandru COL primaryProfession VAL editor-editoriald_epartment COL id VAL nm4261261	1
COL primaryName VAL Ross Andersona COL primaryProfession VAL miscellaneous COL id VAL nm21963601	COL primaryName VAL Andre wDice Clay COL primaryProfession VAL acto-rproducer-writer COL id VAL nm0001048	0
COL primaryName VAL Caleb Lybrook COL primaryProfession VAL actor COL id VAL nm8338342	COL primaryName VAL Joey Leverd COL primaryProfession VAL assistant-director-writer COL id VAL nm21965794	0
COL primaryName VAL Crocker Barry COL primaryProfession VAL music_department-actor-soundtrack COL id VAL nm0188347	COL primaryName VAL Michaela Müller COL primaryProfession VAL director-writer-cinemtaographer COL id VAL nm3886481	0
COL primaryName VAL Marc Outbreak COL primaryProfession VAL stunts-actor-cinematographer COL id VAL nm21965796	COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm0586923	0
COL primaryName VAL Nick Adams COL primaryProfession VAL ac-writer-soundtrack COL id VAL nm0011244	COL primaryName VAL Albin Petterssons COL primaryProfession VAL actor-writer-casting_department COL id VAL nm21962644	0
COL primaryName VAL Nikolaus Glowna COL primaryProfession VAL composer-music_department COL id VAL nm0323202	COL primaryName VAL Donald Novis COL primaryProfession VAL actor-soundtrack-music_department COL id VAL nm0637161	0
COL primaryName VAL Thomas Anderson COL primaryProfession VAL actor COL id VAL nm21965216	COL primaryName VAL  COL primaryProfession VAL actor COL id VAL nm9961744	1
COL primaryName VAL Sanjay Narvekar COL primaryProfession VAL actor-director-producer COL id VAL nm0621560	COL primaryName VAL LeaBeth Shapior COL primaryProfession VAL producer-writer-assistant_director COL id VAL nm1729688	0
COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm21955747	COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm0537571	1
COL primaryName VAL Russell Harlan COL primaryProfession VAL cinematographer-camera_department COL id VAL nm0005737	COL primaryName VAL Sócrates COL primaryProfession VAL editor COL id VAL nm21956888	0
COL primaryName VAL Sára Lázsló COL primaryProfession VAL producer-actress-writer COL id VAL nm1300771	COL primaryName VAL Rebecka Lafrenz COL primaryProfession VAL producer-production_manager-assistant_director COL id VAL nm21966121	0
COL primaryName VAL Martin Maheuxm COL primaryProfession VAL maanger COL id VAL nm21964644	COL primaryName VAL Frank M RobinsonR COL primaryProfession VAL writer-actor COL id VAL nm21969199	0
COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm0252222	COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm21956112	1
COL primaryName VAL Robert Englund COL primaryProfession VAL actor-miscellaneous-director COL id VAL nm21960218	COL primaryName VAL Christopher C Dewey COL primaryProfession VAL producer-miscellaneous COL id VAL nm21961767	0
COL primaryName VAL Paul Weitzm COL primaryProfession VAL producer-writer-director COL id VAL nm21960665	COL primaryName VAL Paul Weitz COL primaryProfession VAL producer-writer-director COL id VAL nm0919369	1
