COL primaryName VAL Bates COL primaryProfession VAL wri COL id VAL nm21966749	COL primaryName VAL Tnia Bates COL primaryProfession VAL  COL id VAL nm8311413	1
COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm5038339	COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm21955408	1
COL primaryName VAL Nripati Chatterjee COL primaryProfession VAL actor COL id VAL nm21966952	COL primaryName VAL Mosquerai COL primaryProfession VAL special_effects-actor-producer COL id VAL nm21965823	0
COL primaryName VAL  COL primaryProfession VAL director-writer-actor COL id VAL nm21955401	COL primaryName VAL Atsushi Shimizu COL primaryProfession VAL director-writer-producer COL id VAL nm21956910	0
COL primaryName VAL Leo Tolstoy COL primaryProfession VAL writer-soundtrack COL id VAL nm0866243	COL primaryName VAL John Pudney COL primaryProfession VAL editorial_department COL id VAL nm21963923	0
COL primaryName VAL Naci Duru COL primaryProfession VAL producer-production_manager COL id VAL nm0244418	COL primaryName VAL Arvanitis COL primaryProfession VAL acotr COL id VAL nm21969569	0
COL primaryName VAL Andre Matthias COL primaryProfession VAL composer COL id VAL nm1383059	COL primaryName VAL Rudolf EgerX COL primaryProfession VAL composer-producer-production_manager COL id VAL nm21959933	0
COL primaryName VAL Perello Hope COL primaryProfession VAL miscellaneous-producer-director COL id VAL nm0673268	COL primaryName VAL William Raban COL primaryProfession VAL  COL id VAL nm4078964	0
COL primaryName VAL SorensenB Linda COL primaryProfession VAL talent_agent COL id VAL nm21958607	COL primaryName VAL Linda Sorensen COL primaryProfession VAL actress COL id VAL nm21958608	1
COL primaryName VAL Haleigh Oliver COL primaryProfession VAL actress COL id VAL nm6993932	COL primaryName VAL Haleigh Oliverp COL primaryProfession VAL actress COL id VAL nm21968516	1
COL primaryName VAL Cecil B DeMille COL primaryProfession VAL producer-director-editor COL id VAL nm0001124	COL primaryName VAL Enrique JarlegoN COL primaryProfession VAL composer-director-actor COL id VAL nm21967638	0
COL primaryName VAL Syndi Lynn COL primaryProfession VAL  COL id VAL nm4356011	COL primaryName VAL  COL primaryProfession VAL writer-producer-actor COL id VAL nm21959548	0
COL primaryName VAL Sabitri Chatterjee COL primaryProfession VAL actress COL id VAL nm21966953	COL primaryName VAL Michael BaisdenX COL primaryProfession VAL transportation_department-producer-actor COL id VAL nm21963373	0
COL primaryName VAL  COL primaryProfession VAL editor-editorial_department-sound_depment COL id VAL nm0284765	COL primaryName VAL Rodolphe Solmsen COL primaryProfession VAL  COL id VAL nm21960186	0
COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm21955074	COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm1309090	1
COL primaryName VAL Terry Prewitt COL id VAL nm6577319	COL primaryName VAL Jelena BÃ¼sser COL primaryProfession VAL actress COL id VAL nm21958091	0
COL primaryName VAL Krishan Kumran COL primaryProfession VAL art_driector-director-atcor COL id VAL nm21964303	COL primaryName VAL Krishan Kumar COL primaryProfession VAL producer-director-actor COL id VAL nm0474824	1
COL primaryName VAL Aleko Alexandru COL primaryProfession VAL editor-editorial_department COL id VAL nm21959859	COL primaryName VAL Aleko Alexandru COL primaryProfession VAL  COL id VAL nm4261261	1
COL primaryName VAL Erin Ross COL primaryProfession VAL actress-writer-producer COL id VAL nm21961287	COL primaryName VAL e COL primaryProfession VAL producer COL id VAL nm0473381	0
COL primaryName VAL Oleg Kuznetsov COL primaryProfession VAL actor COL id VAL nm10693875	COL primaryName VAL Robert Paradis COL primaryProfession VAL composer COL id VAL nm0660851	0
COL primaryName VAL Boman Irani COL primaryProfession VAL actor-music_department-soundtrack COL id VAL nm1224082	COL primaryName VAL Jus Riddick COL primaryProfession VAL actor-producer-director COL id VAL nm3283332	0
COL primaryName VAL Piper Fawn COL primaryProfession VAL actress-producer-cinematographer COL id VAL nm2528714	COL primaryName VAL Deisinger COL primaryProfession VAL editoriald_epartment-editor-director COL id VAL nm1093078	0
COL primaryName VAL Sean Ludan COL primaryProfession VAL editor-producer-director COL id VAL nm21965279	COL primaryName VAL Marc Outbreak COL primaryProfession VAL stunts-actor-cinematographer COL id VAL nm21965796	0
COL primaryName VAL Judith Woodhouse COL primaryProfession VAL actress COL id VAL nm21966917	COL primaryName VAL Bülent Oran COL primaryProfession VAL writer-actor COL id VAL nm0649320	0
COL primaryName VAL Thomas Anderson COL primaryProfession VAL actor COL id VAL nm21965216	COL primaryName VAL  COL primaryProfession VAL ar COL id VAL nm9961744	1
COL primaryName VAL Chris Cook COL primaryProfession VAL actor COL id VAL nm3827979	COL primaryName VAL Hans Heinrich COL primaryProfession VAL  COL id VAL nm21958044	0
COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm21955747	COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm0537571	1
COL primaryName VAL Tanya Badendyck COL primaryProfession VAL producer-miscellaneous COL id VAL nm21966017	COL primaryName VAL Katrin Kalketenidis COL primaryProfession VAL director-camera_department-producer COL id VAL nm7444178	0
COL primaryName VAL Tom OBedlamE COL primaryProfession VAL writer COL id VAL nm21955407	COL primaryName VAL Misty Regan COL primaryProfession VAL actress-production_manager-costume_department COL id VAL nm21962572	0
COL primaryName VAL George Meehane COL primaryProfession VAL cinematographer-camera_department-miscellaneosu COL id VAL nm21967404	COL primaryName VAL Belén Fabra COL primaryProfession VAL actress COL id VAL nm21957251	0
COL primaryName VAL Predrag Ejdus COL primaryProfession VAL or-music_department COL id VAL nm0252222	COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm21956112	1
COL primaryName VAL Unshô Ishizuka COL primaryProfession VAL actor-soundtrack-miscellaneous COL id VAL nm0411167	COL primaryName VAL Tito Mora COL primaryProfession VAL actor-soundtrack COL id VAL nm0602351	0
COL primaryName VAL Paul Weitmz COL primaryProfession VAL producer-writer-director COL id VAL nm21960665	COL primaryName VAL Paul Weitz COL primaryProfession VAL producer-writer-director COL id VAL nm0919369	1
