COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm21966749	COL primaryName VAL Tina Bates COL primaryProfession VAL writer COL id VAL nm8311413	1
COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm0252222	COL primaryName VAL Warren Foster COL primaryProfession VAL writer-soundtrack-art_department COL id VAL nm21965631	0
COL primaryName VAL Magnus Sundberg COL primaryProfession VAL actor-transportation_department COL id VAL nm3125076	COL primaryName VAL Bjorn Ventris COL primaryProfession VAL cinematographer-camera_department COL id VAL nm2347199	0
COL primaryName VAL Kenichi Hoyama COL primaryProfession VAL producer-miscellaneous COL id VAL nm21956909	COL primaryName VAL Irwin Yablans COL primaryProfession VAL producer-miscellaneous-writer COL id VAL nm0944748	0
COL primaryName VAL Kolton Rogerse COL primaryProfession VAL cinematographer-editor-producer COL id VAL nm21968518	COL primaryName VAL Indi BarendsY COL primaryProfession VAL actress COL id VAL nm21966401	0
COL primaryName VAL Elliot Bakkejord COL primaryProfession VAL actor COL id VAL nm21963390	COL primaryName VAL Michael Ford COL primaryProfession VAL actor COL id VAL nm7466161	0
COL primaryName VAL Charles Chadwick COL primaryProfession VAL writer-composer-art_director COL id VAL nm21955379	COL primaryName VAL Jan Kettner COL id VAL nm5237842	0
COL primaryName VAL David Pierce COL primaryProfession VAL actor-writer-assistant_director COL id VAL nm0150205	COL primaryName VAL Nick Brian Walters COL primaryProfession VAL camera_department-cinematographer-actor COL id VAL nm3103430	0
COL primaryName VAL Gülden Avsaroglu COL primaryProfession VAL actress-casting_director COL id VAL nm1855697	COL primaryName VAL Paul Sloaneu COL primaryProfession VAL writer-director-producer COL id VAL nm21969492	0
COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm21966639	COL primaryName VAL Mariah Carey COL primaryProfession VAL soundtrack-actress-composer COL id VAL nm0001014	1
COL primaryName VAL Bernard McConville COL primaryProfession VAL writer-script_department COL id VAL nm21959053	COL primaryName VAL Lily Li COL primaryProfession VAL actress COL id VAL nm21958233	0
COL primaryName VAL Yassin Ismail Yassin COL primaryProfession VAL director-writer-actor COL id VAL nm21968331	COL primaryName VAL Byamba Sakhya COL primaryProfession VAL director-cinematographer-editor COL id VAL nm21957340	0
COL primaryName VAL Virgile Deanc COL primaryProfession VAL stunts-editor-producer COL id VAL nm21961209	COL primaryName VAL Tony Roman COL primaryProfession VAL composer-soundtrack-actor COL id VAL nm0738755	0
COL primaryName VAL Andreas Zisimatosf COL primaryProfession VAL actor COL id VAL nm21961811	COL primaryName VAL Joel Casanueva COL primaryProfession VAL actor COL id VAL nm4714948	0
COL primaryName VAL ChunChun HsuC COL primaryProfession VAL actress COL id VAL nm21964659	COL primaryName VAL Yuka Hôshakud COL primaryProfession VAL actress COL id VAL nm21958845	0
COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm5038339	COL primaryName VAL Saray Pavon COL primaryProfession VAL actress COL id VAL nm21955408	1
COL primaryName VAL Cristina BellaV COL primaryProfession VAL actress-make_up_department-costume_department COL id VAL nm21960135	COL primaryName VAL Valérie Lemerciert COL primaryProfession VAL actress-director-writer COL id VAL nm21955226	0
COL primaryName VAL Peyton List COL primaryProfession VAL actress-director COL id VAL nm21965160	COL primaryName VAL Ricardo Remias COL primaryProfession VAL cinematographer-camera_department-actor COL id VAL nm0718928	0
COL primaryName VAL Sanjeev COL primaryProfession VAL actor-publicist COL id VAL nm21956001	COL primaryName VAL Alex Pop COL primaryProfession VAL producer-sound_department-writer COL id VAL nm4193003	0
COL primaryName VAL Dusty Rhodesk COL primaryProfession VAL manager-actor-producer COL id VAL nm21965242	COL primaryName VAL Steffen Hallaschka COL primaryProfession VAL actor COL id VAL nm1616704	0
COL primaryName VAL Sanjeev COL primaryProfession VAL actor-publicist COL id VAL nm21956001	COL primaryName VAL Yoshie Asai COL primaryProfession VAL actress COL id VAL nm0038310	0
COL primaryName VAL Roddy Piper_ COL primaryProfession VAL actor-producer COL id VAL nm21959301	COL primaryName VAL David Feiss COL primaryProfession VAL producer-art_department-writer COL id VAL nm0270763	0
COL primaryName VAL Linda SorensenB COL primaryProfession VAL talent_agent COL id VAL nm21958607	COL primaryName VAL Linda Sorensen COL primaryProfession VAL actress COL id VAL nm21958608	1
COL primaryName VAL Haleigh Oliver COL primaryProfession VAL actress COL id VAL nm6993932	COL primaryName VAL Haleigh Oliverp COL primaryProfession VAL actress COL id VAL nm21968516	1
COL primaryName VAL Garth Knox COL primaryProfession VAL composer-soundtrack COL id VAL nm5669193	COL primaryName VAL Roy Roberts COL primaryProfession VAL producer COL id VAL nm0731548	0
COL primaryName VAL Pere ArquilluéR COL primaryProfession VAL actor-soundtrack COL id VAL nm21957727	COL primaryName VAL Toby Lee COL primaryProfession VAL actor COL id VAL nm21958312	0
COL primaryName VAL Stan Lee COL primaryProfession VAL producer-writer-actor COL id VAL nm21965472	COL primaryName VAL Max Elkf COL primaryProfession VAL actor-writer-producer COL id VAL nm21960932	0
COL primaryName VAL John Pudney COL primaryProfession VAL writer COL id VAL nm0699875	COL primaryName VAL HJP Arnold COL id VAL nm5130506	0
COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm21955074	COL primaryName VAL Chris Robinson COL primaryProfession VAL director-producer-assistant_director COL id VAL nm1309090	1
COL primaryName VAL Faye Marsay COL primaryProfession VAL actress COL id VAL nm3849670	COL primaryName VAL Naama Amitr COL primaryProfession VAL actress COL id VAL nm21958292	0
COL primaryName VAL Krishan Kumarn COL primaryProfession VAL art_director-director-actor COL id VAL nm21964303	COL primaryName VAL Krishan Kumar COL primaryProfession VAL producer-director-actor COL id VAL nm0474824	1
COL primaryName VAL Aleko Alexandru COL primaryProfession VAL editor-editorial_department COL id VAL nm21959859	COL primaryName VAL Aleko Alexandru COL primaryProfession VAL editor-editorial_department COL id VAL nm4261261	1
COL primaryName VAL Carissa Bazler COL primaryProfession VAL actress-writer COL id VAL nm21963695	COL primaryName VAL Taylor Cook COL primaryProfession VAL actor COL id VAL nm21962570	0
COL primaryName VAL Gyula Busso COL primaryProfession VAL electrical_department COL id VAL nm21959039	COL primaryName VAL Paul Sloane_ COL primaryProfession VAL writer-director-producer COL id VAL nm21969490	0
COL primaryName VAL Laurence Hennion COL primaryProfession VAL editor COL id VAL nm0377473	COL primaryName VAL Tianna Taylor COL primaryProfession VAL actress COL id VAL nm0853259	0
COL primaryName VAL José María Pemán COL primaryProfession VAL writer-soundtrack COL id VAL nm21962888	COL primaryName VAL Hope Loring COL primaryProfession VAL writer-actress COL id VAL nm21955922	0
COL primaryName VAL Gabriel Diniz COL primaryProfession VAL camera_department-cinematographer-visual_effects COL id VAL nm1990825	COL primaryName VAL David Gustave Dawood COL id VAL nm2571574	0
COL primaryName VAL Suavi Tedü COL primaryProfession VAL actor-director-writer COL id VAL nm21955035	COL primaryName VAL Gerard CorderoR COL primaryProfession VAL transportation_department-stunts-writer COL id VAL nm21956797	0
COL primaryName VAL Thomas Anderson COL primaryProfession VAL actor COL id VAL nm21965216	COL primaryName VAL Thomas Anderson COL primaryProfession VAL actor COL id VAL nm9961744	1
COL primaryName VAL Deborah Copaken COL primaryProfession VAL assistant-writer-camera_department COL id VAL nm21957644	COL primaryName VAL Matthew AmosA COL primaryProfession VAL writer-assistant_director-producer COL id VAL nm21961152	0
COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm21955747	COL primaryName VAL Jacqueline Maillan COL primaryProfession VAL actress-soundtrack COL id VAL nm0537571	1
COL primaryName VAL Blanket Barricadev COL primaryProfession VAL composer COL id VAL nm21957278	COL primaryName VAL Misty Regan COL primaryProfession VAL actress-production_manager-costume_department COL id VAL nm21962572	0
COL primaryName VAL Theodora DuncanE COL primaryProfession VAL actress COL id VAL nm21961552	COL primaryName VAL Miki Andoy COL primaryProfession VAL actress COL id VAL nm21959571	0
COL primaryName VAL Reiko Yoshida COL primaryProfession VAL writer-miscellaneous-script_department COL id VAL nm21964241	COL primaryName VAL Stern Bigot COL primaryProfession VAL editor-camera_department-director COL id VAL nm21960073	0
COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm0252222	COL primaryName VAL Predrag Ejdus COL primaryProfession VAL actor-music_department COL id VAL nm21956112	1
COL primaryName VAL Max Elkf COL primaryProfession VAL actor-writer-producer COL id VAL nm21960932	COL primaryName VAL Piotr Fronczewskiq COL primaryProfession VAL visual_effects-soundtrack-director COL id VAL nm21955604	0
COL primaryName VAL Paul Weitzm COL primaryProfession VAL producer-writer-director COL id VAL nm21960665	COL primaryName VAL Paul Weitz COL primaryProfession VAL producer-writer-director COL id VAL nm0919369	1
